,Name,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MidSeasonTrade,"Career high, Points","Career high, Rebounds","Career high, Assists","Career high, Steals","Career high, Blocks","Career high, Game Score",College,Image URL,All Star Games,Championships,HOF,Pick #,Draft Year,Triple-Doubles
0,Doug Lee,1991-92,27.0,['NJN' 'SAC'],NBA,SG,46.0,0.0,6.7,1.1,2.5,0.431,0.3,0.8,0.389,0.9,1.7,0.506,0.5,0.8,1.0,0.857,0.4,0.4,0.8,1.0,0.3,0.2,0.6,1.4,2.6,0,10.0,7.0,4.0,2.0,2.0,10.9,['TEXASAM' 'PURDUE'],,0,0,0,12,1987,
0,Bill Laimbeer,1979-80,22.0,['CLE' 'TOT' 'DET'],Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),82.0,82.0,35.3,7.3,14.4,0.53,0.7,2.0,0.5,7.2,14.1,0.543,0.539,3.9,4.5,0.894,4.0,9.4,13.1,3.2,0.9,1.4,2.1,4.2,17.5,1,35.0,24.0,11.0,5.0,6.0,34.8,['NOTREDAME'],https://www.basketball-reference.com/req/202106291/images/headshots/laimbbi01.jpg,4,2,0,21,1979,
0,Anthony Lamb,2020-21,23.0,['HOU' 'SAS' 'GSW'],NBA,SF,62.0,4.0,19.3,2.4,5.1,0.471,1.2,3.2,0.367,1.2,2.0,0.652,0.588,0.8,1.0,0.857,1.1,2.6,3.5,1.5,0.5,0.3,0.9,2.2,6.7,0,26.0,9.0,5.0,3.0,2.0,23.2,['VERMONT'],https://www.basketball-reference.com/req/202106291/images/headshots/lamban01.jpg,0,0,0,,,
0,Plummer Lott,1967-68,22.0,['SEA'],NBA,SF,44.0,,10.9,1.0,3.4,0.311,,,,,,,,0.4,0.7,0.613,,,2.1,0.8,,,,1.5,2.5,0,10.0,10.0,6.0,,,,['SEATTLE'],,0,0,0,11,1967,
0,Henry Logan,1968-69,22.0,['OAK' 'WSA'],ABA,PG,76.0,,23.0,4.5,9.1,0.488,0.0,0.1,0.25,4.4,9.1,0.49,0.489,3.5,5.0,0.717,1.4,2.4,3.8,2.4,,,2.5,3.0,12.5,0,34.0,11.0,7.0,,,,,,0,1,0,2,1968,
0,Don Lofgran,1950-51,21.0,['TOT' 'SYR' 'INO' 'PHW' 'MLH'],NBA,,64.0,,27.9,2.7,8.2,0.357,,,,,,,,2.5,3.5,0.728,,,5.3,1.7,,,,2.8,7.4,1,23.0,14.0,4.0,,,,['SANFRAN'],,0,0,0,12,1950,
0,Tom LaGarde,1977-78,22.0,['DEN' 'SEA' 'DAL' 'NJN'],NBA,C,82.0,28.0,32.6,5.1,10.8,0.541,0.0,0.0,0.0,5.1,10.8,0.541,0.541,3.5,5.4,0.76,2.7,6.0,8.3,2.9,0.4,0.8,2.5,3.6,13.7,0,32.0,17.0,9.0,3.0,3.0,29.9,['UNC'],,0,1,0,9,1977,
0,Joffrey Lauvergne,2014-15,23.0,['DEN' 'TOT' 'OKC' 'CHI' 'SAS'],NBA,C,70.0,15.0,17.6,3.3,6.4,0.516,0.5,1.6,0.346,3.1,5.5,0.557,0.53,1.1,1.2,0.899,1.3,3.6,4.9,1.0,0.4,0.4,0.9,1.9,7.9,1,26.0,13.0,4.0,2.0,3.0,24.1,,https://www.basketball-reference.com/req/202106291/images/headshots/lauvejo01.jpg,0,0,0,25,2013,
0,Alton Lister,1981-82,23.0,['MIL' 'SEA' 'GSW' 'TOT' 'BOS' 'POR'],NBA,C,82.0,82.0,30.5,4.6,9.2,0.557,0.0,0.3,0.5,4.6,9.1,0.571,0.557,2.4,3.5,1.0,3.0,6.4,9.4,1.6,0.6,2.4,2.3,4.1,11.6,1,30.0,21.0,6.0,5.0,9.0,30.4,['ARIZONAST'],,0,0,0,21,1981,
0,Clyde Lovellette,1953-54,24.0,['MNL' 'CIN' 'STL' 'BOS'],NBA,C,72.0,,36.5,9.6,21.7,0.471,,,,,,,,4.8,6.6,0.83,,,14.0,2.6,,,,3.7,23.4,0,39.0,23.0,9.0,,,,['KANSAS'],,4,3,0,10,1952,
0,John Lucas,1976-77,23.0,['HOU' 'GSW' 'WSB' 'SAS' 'MIL' 'SEA'],NBA,SG,82.0,65.0,37.7,6.6,14.5,0.477,1.1,2.9,0.365,6.5,14.0,0.492,0.494,3.6,4.6,0.822,0.8,2.5,3.1,10.7,2.0,0.2,3.1,2.8,17.5,0,35.0,11.0,24.0,8.0,4.0,37.6,['MARYLAND'],,0,0,0,1,1976,1.0
0,Quincy Lewis,1999-00,22.0,['UTA' 'MIN'],NBA,SG,74.0,19.0,13.6,1.8,4.0,0.448,0.3,0.9,0.4,1.7,3.5,0.488,0.458,0.5,0.7,0.731,0.6,0.9,1.5,1.0,0.6,0.3,0.9,2.5,4.0,0,18.0,6.0,3.0,4.0,2.0,13.2,['MINNESOTA'],,0,0,0,19,1999,
0,Jeremy Lin,2010-11,22.0,['GSW' 'NYK' 'HOU' 'LAL' 'CHO' 'BRK' 'TOT' 'ATL' 'TOR'],NBA,PG,82.0,82.0,32.2,5.0,12.0,0.466,1.6,4.3,0.5,4.2,10.0,0.535,0.523,7.0,7.0,1.0,0.5,3.4,3.8,6.2,1.6,0.5,3.6,3.0,18.0,1,38.0,12.0,14.0,6.0,3.0,34.5,['HARVARD'],https://www.basketball-reference.com/req/202106291/images/headshots/linje01.jpg,0,1,0,,,1.0
0,Jim Les,1988-89,25.0,['UTA' 'TOT' 'LAC' 'SAC' 'ATL'],NBA,PG,82.0,8.0,25.4,2.2,4.9,0.444,1.3,2.8,0.461,0.9,2.2,0.475,0.576,2.0,4.0,0.852,0.5,1.7,2.0,5.4,1.0,0.1,3.0,3.0,7.2,1,20.0,7.0,17.0,4.0,1.0,22.8,['CLEVST' 'BRADLEY'],,0,0,0,23,1986,
0,Eric Leckner,1988-89,22.0,['UTA' 'TOT' 'SAC' 'CHH' 'PHI' 'DET' 'VAN'],NBA,C,77.0,36.0,18.6,2.3,5.0,0.621,0.0,0.0,0.0,2.3,5.0,0.621,0.621,1.2,2.1,0.745,1.4,3.8,5.2,1.2,0.3,0.5,1.2,3.1,5.8,1,21.0,17.0,6.0,3.0,4.0,16.2,['WYOMING'],,0,0,0,17,1988,
0,Paul Long,1967-68,23.0,['DET' 'KEN' 'BUF'],NBA,SG,30.0,,9.1,1.9,4.4,0.475,0.0,0.0,,1.9,4.4,0.475,0.475,1.9,2.3,0.833,0.6,0.4,1.0,1.3,,,1.7,2.3,4.5,0,19.0,5.0,4.0,,,,['VATECH' 'WAKE'],,0,0,0,1,1966,
0,Lonnie Lynn,1969-70,26.0,['TOT' 'DNR' 'PTP'],ABA,SF,52.0,,16.0,2.3,5.7,0.435,0.0,0.1,0.0,2.3,5.7,0.435,0.435,0.7,1.6,0.667,1.7,3.5,5.2,1.0,,,1.5,2.6,5.3,1,24.0,20.0,5.0,,,,,,0,0,0,2,1966,
0,Allen Leavell,1979-80,22.0,['HOU'],NBA,PG,82.0,76.0,32.9,5.6,13.4,0.503,0.5,2.2,0.358,5.0,11.2,0.513,0.505,3.1,3.8,0.869,0.8,1.7,2.5,6.7,2.1,0.4,2.7,2.7,14.8,0,42.0,8.0,22.0,8.0,3.0,36.0,['OKCITY'],https://www.basketball-reference.com/req/202106291/images/headshots/leaveal01.jpg,0,0,0,16,1979,
0,Trey Lyles,2015-16,20.0,['UTA' 'DEN' 'SAS' 'TOT' 'DET' 'SAC'],NBA,PF,80.0,53.0,22.8,3.7,7.7,0.491,1.2,3.2,0.387,2.7,4.8,0.595,0.566,2.7,3.5,0.851,1.2,4.6,5.7,1.4,0.5,0.5,1.1,1.8,10.6,1,28.0,18.0,5.0,5.0,4.0,24.5,['KENTUCKY'],https://www.basketball-reference.com/req/202106291/images/headshots/lylestr01.jpg,0,0,0,12,2015,
0,Jordan Loyd,2018-19,25.0,['TOR'],NBA,PG,12.0,0.0,4.6,0.7,1.5,0.444,0.3,0.7,0.5,0.3,0.8,0.4,0.556,0.8,0.9,0.818,0.1,0.7,0.8,0.5,0.0,0.0,0.2,0.4,2.4,0,8.0,4.0,4.0,,,8.9,['FURMAN'],https://www.basketball-reference.com/req/202106291/images/headshots/loydjo01.jpg,0,1,0,,,
0,Jason Lawson,1997-98,23.0,['ORL'],NBA,C,17.0,0.0,4.7,0.5,0.9,0.6,0.0,0.0,,0.5,0.9,0.6,0.6,0.5,0.6,0.8,0.5,1.1,1.6,0.3,0.2,0.2,0.1,0.8,1.5,0,6.0,6.0,1.0,1.0,1.0,6.0,['VILLANOVA'],,0,0,0,13,1997,
0,Tim Legler,1989-90,23.0,['PHO' 'DEN' 'TOT' 'UTA' 'DAL' 'GSW' 'WSB' 'WAS'],NBA,SG,79.0,4.0,23.1,3.5,7.9,0.522,1.7,3.2,0.522,2.7,6.0,0.523,0.646,1.9,2.4,1.0,0.8,1.4,1.9,1.8,0.8,0.3,0.9,2.1,9.6,1,25.0,7.0,7.0,4.0,2.0,20.4,['LASALLE'],,0,0,0,,,
0,DeAndre Liggins,2011-12,23.0,['ORL' 'OKC' 'MIA' 'TOT' 'CLE' 'DAL' 'MIL' 'NOP'],NBA,SF,62.0,19.0,25.0,3.0,6.0,1.0,0.4,1.2,0.471,3.0,5.0,1.0,1.0,2.0,3.0,0.667,3.0,4.0,7.0,0.9,2.0,0.3,0.7,3.0,8.0,1,11.0,9.0,5.0,5.0,3.0,16.1,['KENTUCKY'],https://www.basketball-reference.com/req/202106291/images/headshots/liggide01.jpg,0,0,0,23,2011,
0,John Long,1978-79,22.0,['DET' 'IND' 'TOT' 'ATL' 'TOR'],NBA,SG,82.0,82.0,34.3,9.2,18.8,0.505,0.4,1.1,0.442,9.2,18.5,0.51,0.506,3.4,4.0,0.96,2.2,2.7,4.9,3.2,1.9,0.4,3.0,3.2,21.9,1,44.0,13.0,12.0,6.0,3.0,37.7,['DETROIT'],,0,1,0,7,1978,
0,Zach LaVine,2014-15,19.0,['MIN' 'CHI'],NBA,PG,82.0,77.0,37.2,9.8,20.0,0.507,3.4,8.2,0.419,6.5,12.9,0.571,0.596,5.0,6.0,0.853,0.7,4.4,5.0,4.9,1.5,0.5,3.5,2.4,27.4,0,50.0,14.0,14.0,5.0,3.0,38.0,['UCLA'],https://www.basketball-reference.com/req/202106291/images/headshots/lavinza01.jpg,2,0,0,13,2014,
0,Keith Lee,1985-86,23.0,['CLE' 'NJN'],NBA,PF,67.0,38.0,20.6,3.1,6.6,0.466,0.0,0.2,0.222,3.0,6.4,0.472,0.468,1.3,1.7,0.781,2.0,4.1,6.1,1.2,0.5,0.6,1.3,3.5,7.4,0,25.0,17.0,7.0,3.0,4.0,25.4,['MEMPHIS'],,0,0,0,11,1985,
0,Horacio Llamas,1996-97,23.0,['PHO'],NBA,C,20.0,2.0,5.3,1.0,2.6,0.536,0.1,0.4,0.333,0.9,2.3,0.536,0.536,0.9,1.3,0.7,0.5,1.8,2.3,0.2,0.5,0.4,1.1,1.8,3.0,0,7.0,5.0,1.0,2.0,2.0,4.8,['GCANYON'],,0,0,0,,,
0,George Lee,1960-61,24.0,['DET' 'SFW'],NBA,SF,75.0,,23.4,4.2,10.5,0.75,,,,,,,,6.0,7.0,0.857,,,6.6,1.2,,,,2.1,12.1,0,31.0,14.0,5.0,,,,['MICHIGAN'],,0,0,0,2,1959,
0,Walt Lautenbach,1949-50,27.0,['SHE'],NBA,,55.0,,,1.8,6.0,0.301,,,,,,,,0.7,1.0,0.691,,,,1.3,,,,2.2,4.3,0,15.0,,4.0,,,,,,0,0,0,,,
0,York Larese,1961-62,23.0,['TOT' 'CHP' 'PHW'],NBA,SG,59.0,,12.7,2.2,6.0,0.476,,,,,,,,1.0,1.2,0.841,,,1.4,1.7,,,,1.9,5.4,1,16.0,6.0,12.0,,,,['UNC'],,0,0,0,6,1960,
0,Bobby Lewis,1967-68,22.0,['SFW' 'CLE'],NBA,SG,79.0,,23.4,2.9,7.6,0.391,,,,,,,,1.5,2.1,0.772,,,2.6,3.1,,,,2.3,7.2,0,23.0,9.0,15.0,,,,,,0,0,0,8,1967,
0,Walt Lemon Jr.,2017-18,25.0,['NOP' 'CHI'],NBA,PG,6.0,3.0,27.8,6.3,14.5,0.438,0.3,0.8,1.0,6.0,13.7,0.439,0.469,1.3,1.8,0.727,0.7,3.8,4.5,5.0,1.8,0.2,1.7,2.3,14.3,0,24.0,8.0,8.0,4.0,1.0,20.9,['BRADLEY'],https://www.basketball-reference.com/req/202106291/images/headshots/lemonwa01.jpg,0,0,0,,,
0,Sammy Little,1969-70,23.0,['KEN'],ABA,,3.0,,3.7,0.7,1.3,0.5,0.0,0.3,0.0,0.7,1.0,0.667,0.5,0.3,0.3,1.0,0.0,0.3,0.3,0.7,,,0.3,1.3,1.7,0,3.0,1.0,,,,,,,0,0,0,,,
0,Doron Lamb,2012-13,21.0,['TOT' 'MIL' 'ORL'],NBA,SG,53.0,0.0,13.1,1.4,4.1,0.397,0.7,1.7,0.476,1.3,3.4,0.386,0.506,0.5,0.8,0.806,0.2,1.0,1.2,0.9,0.3,0.0,0.7,1.2,3.6,1,16.0,5.0,4.0,2.0,1.0,12.8,['KENTUCKY'],https://www.basketball-reference.com/req/202106291/images/headshots/lambdo01.jpg,0,0,0,12,2012,
0,Dick Lee,1967-68,,['ANA'],ABA,,2.0,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,,0.5,0.5,,,0.0,0.0,0.0,0,,,,,,,['WASHINGTON'],,0,0,0,,,
0,Malcolm Lee,2011-12,21.0,['MIN' 'PHI'],NBA,SG,19.0,12.0,18.1,1.8,4.8,0.39,0.5,1.5,0.333,1.3,3.3,0.429,0.434,0.8,1.3,0.824,0.9,1.5,2.4,1.6,0.8,0.4,0.9,1.9,4.9,0,10.0,8.0,5.0,2.0,2.0,10.1,['UCLA'],https://www.basketball-reference.com/req/202106291/images/headshots/leema01.jpg,0,0,0,13,2011,
0,Grant Long,1988-89,22.0,['MIA' 'TOT' 'ATL' 'DET' 'VAN' 'MEM' 'BOS'],NBA,PF,82.0,82.0,37.4,5.4,11.1,0.494,0.4,1.0,0.362,5.3,10.8,0.5,0.498,4.0,5.0,0.807,3.2,6.6,9.6,2.7,1.7,0.6,2.5,5.5,14.8,1,33.0,21.0,9.0,7.0,6.0,30.1,['EMICHIGAN'],https://www.basketball-reference.com/req/202106291/images/headshots/longgr01.jpg,0,0,0,8,1988,
0,Jim Luisi,1953-54,25.0,['BLB'],NBA,PG,31.0,,11.8,1.0,3.1,0.326,,,,,,,,0.9,1.3,0.659,,,0.8,1.1,,,,1.5,2.9,0,12.0,2.0,2.0,,,,['STFRANNY'],,0,0,0,7,1951,
0,Todd Lichti,1989-90,23.0,['DEN' 'TOT' 'ORL' 'GSW' 'BOS'],NBA,SG,79.0,25.0,29.7,5.7,13.0,0.486,0.5,1.6,1.0,5.2,11.4,0.5,0.486,2.0,3.5,0.855,1.7,2.2,3.9,2.5,1.6,0.3,1.2,2.2,14.0,1,29.0,10.0,7.0,4.0,3.0,25.0,['STANFORD'],,0,0,0,15,1989,
0,Mark Landsberger,1977-78,22.0,['CHI' 'TOT' 'LAL' 'ATL'],NBA,PF,80.0,4.0,24.5,3.5,7.3,0.529,0.0,0.0,0.0,3.5,7.3,0.529,0.529,1.6,3.1,0.58,3.7,5.6,9.3,0.9,0.4,0.3,1.9,2.1,8.4,1,25.0,29.0,5.0,2.0,3.0,25.8,['MINNESOTA' 'ARIZONAST'],https://www.basketball-reference.com/req/202106291/images/headshots/landsma01.jpg,0,2,0,13,1977,
0,Scott Lloyd,1976-77,24.0,['MIL' 'TOT' 'BUF' 'SDC' 'CHI' 'DAL'],NBA,C,74.0,17.0,30.4,3.4,7.6,0.472,0.0,0.1,0.5,3.4,7.6,0.472,0.472,2.0,2.8,0.758,2.2,4.1,6.3,2.2,0.5,0.4,2.0,3.7,8.8,1,28.0,16.0,10.0,4.0,3.0,21.2,['ARIZONAST'],,0,0,0,7,1976,
0,Darrell Lockhart,1983-84,23.0,['SAS'],NBA,C,2.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,1.5,1.5,0.0,0.0,0.0,1.0,2.5,2.0,0,4.0,2.0,,,,0.4,['AUBURN'],,0,0,0,11,1983,
0,Charlie Lowery,1971-72,22.0,['MIL'],NBA,PG,20.0,,6.7,0.9,1.9,0.447,,,,,,,,0.6,0.9,0.611,,,1.0,0.7,,,,0.8,2.3,0,9.0,3.0,3.0,,,,,,0,0,0,6,1971,
0,Mike Lynn,1969-70,24.0,['LAL' 'BUF'],NBA,SF,44.0,,9.2,1.0,3.0,0.331,,,,,,,,0.7,1.1,1.0,,,1.5,0.7,,,,2.0,2.7,0,10.0,5.0,3.0,,,,['UCLA'],,0,0,0,8,1967,
0,Ron Livingstone,1949-50,24.0,['TOT' 'BLB' 'PHW'],NBA,,63.0,,,3.6,12.6,0.295,,,,,,,,2.3,3.4,0.761,,,4.7,3.1,,,,5.4,9.6,1,16.0,18.0,5.0,,,,,,0,0,0,7,1947,
0,Sean Lampley,2002-03,23.0,['MIA' 'GSW'],NBA,SF,35.0,0.0,13.9,1.6,3.7,0.65,0.0,0.1,0.0,1.6,3.6,0.65,0.65,1.6,2.3,0.695,0.7,1.6,2.4,0.9,0.2,0.1,0.7,1.2,4.8,0,18.0,9.0,4.0,2.0,1.0,14.2,['CALIFORNIA'],,0,0,0,16,2001,
0,Kevin Loder,1981-82,22.0,['KCK' 'TOT' 'SDC'],NBA,SF,71.0,13.0,16.0,2.9,6.3,0.464,0.1,0.3,0.556,2.9,6.2,0.476,0.468,1.1,1.5,0.72,1.0,1.8,2.7,1.4,0.5,0.5,1.1,2.1,6.9,1,25.0,12.0,6.0,3.0,2.0,19.8,['KENTUCKYST' 'ALABAMAST'],,0,0,0,17,1981,
0,Ed Leede,1949-50,22.0,['BOS'],NBA,,64.0,,,2.7,7.9,0.343,,,,,,,,3.5,4.9,0.741,,,2.1,2.0,,,,2.6,8.9,0,25.0,8.0,8.0,,,,['DARTMOUTH'],,0,0,0,,1949,
0,Bob Lanier,1970-71,22.0,['DET' 'TOT' 'MIL'],NBA,C,82.0,72.0,39.3,10.6,21.1,0.572,0.0,0.1,1.0,10.6,21.1,0.575,0.572,5.2,6.9,0.818,3.4,9.9,14.9,4.6,1.4,3.0,3.6,3.7,25.7,1,48.0,33.0,12.0,6.0,9.0,36.0,['STBONNY'],https://www.basketball-reference.com/req/202106291/images/headshots/laniebo01.jpg,8,0,0,1,1970,4.0
0,Tyronn Lue,1998-99,21.0,['LAL' 'WAS' 'ORL' 'TOT' 'HOU' 'ATL' 'DAL' 'MIL'],NBA,PG,76.0,69.0,31.2,5.0,10.9,0.487,1.1,2.9,0.529,4.2,8.6,0.491,0.553,2.6,3.0,0.883,0.3,2.1,2.5,5.4,0.8,0.1,1.7,2.4,13.5,1,32.0,8.0,14.0,5.0,1.0,28.5,['NEBRASKA'],https://www.basketball-reference.com/req/202106291/images/headshots/luety01.jpg,0,2,0,23,1998,
0,Greg Lee,1974-75,23.0,['SDA' 'POR'],ABA,PG,5.0,,12.6,1.6,3.0,0.533,0.0,0.0,,1.6,3.0,0.533,0.533,0.4,0.4,1.0,0.2,0.4,0.6,2.6,0.8,0.0,1.2,1.2,3.6,0,6.0,2.0,6.0,2.0,,,['UCLA'],,0,0,0,7,1974,
0,Alex Len,2013-14,20.0,['PHO' 'ATL' 'TOT' 'SAC' 'TOR' 'WAS'],NBA,C,78.0,46.0,23.3,4.2,8.4,0.619,1.0,2.6,0.667,3.4,7.9,0.647,0.65,2.3,3.3,0.728,2.5,5.3,7.6,1.2,0.5,1.5,1.9,3.1,11.1,1,33.0,19.0,7.0,4.0,6.0,25.2,['MARYLAND'],https://www.basketball-reference.com/req/202106291/images/headshots/lenal01.jpg,0,0,0,5,2013,
0,Dan Langhi,2000-01,23.0,['HOU' 'PHO' 'TOT' 'GSW' 'MIL'],NBA,SF,60.0,8.0,12.8,1.5,4.0,0.401,0.5,1.0,0.5,1.4,3.6,0.421,0.438,0.5,0.9,1.0,0.6,1.3,2.0,0.4,0.3,0.1,0.5,1.3,3.5,1,17.0,8.0,4.0,2.0,1.0,15.7,['VANDY'],,0,0,0,2,2000,
0,Gabriel Lundberg,2021-22,27.0,['PHO'],NBA,SG,4.0,0.0,11.0,1.3,4.8,0.263,0.8,2.0,0.375,0.5,2.8,0.182,0.342,0.0,0.0,,0.5,1.3,1.8,2.8,0.8,0.0,0.8,1.8,3.3,0,10.0,5.0,5.0,2.0,,8.3,,,0,0,0,,,
0,Slick Leonard,1954-55,22.0,['MNL' 'LAL' 'CHP' 'CHZ'],Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),73.0,,35.2,6.0,16.1,0.375,,,,,,,,4.0,5.3,0.772,,,3.6,5.4,,,,2.7,16.1,0,39.0,8.0,19.0,,,,['INDIANA'],https://www.basketball-reference.com/req/202106291/images/headshots/leonasl01.jpg,0,0,0,1,1954,
0,A.J. Lawson,2022-23,22.0,['TOT' 'MIN' 'DAL'],NBA,SG,15.0,0.0,7.6,1.5,3.1,1.0,0.7,1.8,0.4,1.0,1.3,1.0,1.0,0.1,0.6,0.25,0.4,1.0,1.4,0.1,0.1,0.0,0.2,1.0,3.9,1,12.0,6.0,1.0,1.0,,9.0,['SCAROLINA'],https://www.basketball-reference.com/req/202106291/images/headshots/lawsoaj01.jpg,0,0,0,,,
0,Ronnie Lester,1980-81,22.0,['CHI' 'LAL'],NBA,PG,75.0,74.0,30.0,4.4,8.8,0.501,0.1,0.1,0.5,4.3,8.7,0.531,0.504,2.8,3.4,0.909,1.0,1.9,2.8,5.1,1.1,0.2,2.5,2.1,11.6,0,27.0,8.0,14.0,5.0,3.0,31.6,['IOWA'],,0,1,0,10,1980,
0,Brook Lopez,2008-09,20.0,['NJN' 'BRK' 'LAL' 'MIL'],NBA,C,82.0,82.0,36.9,8.1,16.0,0.563,2.3,6.3,0.374,8.1,16.0,0.637,0.606,5.5,6.8,0.87,3.3,5.4,8.6,2.3,0.8,2.5,2.5,3.1,20.7,0,39.0,20.0,9.0,4.0,9.0,35.7,['STANFORD'],https://www.basketball-reference.com/req/202106291/images/headshots/lopezbr01.jpg,1,1,0,10,2008,
0,Caris LeVert,2016-17,22.0,['BRK' 'TOT' 'IND' 'CLE'],NBA,SF,74.0,49.0,32.9,7.8,17.5,0.45,1.8,5.6,0.392,6.0,12.0,0.571,0.528,3.4,4.4,0.822,1.1,4.0,4.6,6.0,1.5,0.7,2.6,2.4,20.7,1,51.0,14.0,13.0,6.0,3.0,40.7,['MICHIGAN'],https://www.basketball-reference.com/req/202106291/images/headshots/leverca01.jpg,0,0,0,20,2016,1.0
0,Phil Lumpkin,1974-75,23.0,['POR' 'PHO'],NBA,PG,48.0,,16.5,1.8,4.0,0.453,,,,,,,,0.8,0.9,0.867,0.2,1.0,1.2,3.7,0.4,0.1,,1.7,4.2,0,14.0,6.0,10.0,3.0,1.0,,['MIAMIOH'],,0,0,0,16,1974,
0,Ricky Ledo,2013-14,21.0,['DAL' 'TOT' 'NYK'],NBA,SG,17.0,0.0,19.4,2.7,7.5,0.356,0.8,2.0,0.417,1.8,5.5,0.333,0.441,1.3,1.7,1.0,1.3,1.6,2.8,1.5,0.5,0.1,2.0,1.7,7.4,1,21.0,9.0,4.0,2.0,1.0,18.7,,https://www.basketball-reference.com/req/202106291/images/headshots/ledori01.jpg,0,0,0,13,2013,
0,John Lambert,1975-76,23.0,['CLE' 'TOT' 'KCK' 'SAS'],NBA,PF,76.0,7.0,17.9,2.2,5.4,0.6,0.0,0.1,0.167,2.2,5.4,0.6,0.6,1.0,1.4,0.929,1.9,2.9,4.8,1.0,0.6,0.7,0.9,2.7,5.4,1,18.0,22.0,5.0,6.0,4.0,15.6,['USC'],,0,0,0,15,1975,
0,Marcus Landry,2009-10,24.0,['TOT' 'NYK' 'BOS'],NBA,SF,18.0,0.0,6.4,0.9,2.4,0.39,0.5,2.0,0.346,0.4,0.9,0.467,0.5,0.2,0.3,0.6,0.3,0.8,1.1,0.0,0.1,0.1,0.4,0.8,2.6,1,8.0,4.0,,1.0,1.0,4.9,['WISCONSIN'],https://www.basketball-reference.com/req/202106291/images/headshots/landrma01.jpg,0,0,0,,,
0,Bo Lamar,1973-74,22.0,['SDA' 'TOT' 'SDS' 'INA' 'LAL'],ABA,SG,84.0,,37.9,8.7,20.5,0.425,0.8,2.9,0.375,8.3,19.0,0.439,0.438,3.2,4.2,0.786,1.5,2.2,3.5,6.0,1.7,0.2,3.3,2.0,20.9,1,50.0,9.0,15.0,5.0,2.0,28.4,['ULALA'],,0,0,0,9,1973,
0,Christian Laettner,1992-93,23.0,['MIN' 'TOT' 'ATL' 'DET' 'DAL' 'WAS' 'MIA'],NBA,PF,82.0,82.0,38.3,6.7,13.8,0.582,0.4,1.1,0.352,6.3,12.7,0.599,0.584,5.7,6.8,0.868,2.9,6.6,8.8,4.4,1.3,1.2,3.7,4.0,18.2,1,37.0,19.0,9.0,6.0,5.0,32.0,['DUKE'],https://www.basketball-reference.com/req/202106291/images/headshots/laettch01.jpg,1,0,0,3,1992,
0,Rusty LaRue,1997-98,24.0,['CHI' 'UTA' 'GSW'],NBA,PG,43.0,6.0,32.3,3.8,10.8,0.408,0.7,3.5,1.0,3.3,7.3,0.485,0.5,1.3,1.8,1.0,0.3,2.3,2.5,2.8,1.8,0.2,1.8,2.3,9.3,0,15.0,7.0,12.0,5.0,1.0,17.2,['WAKE'],https://www.basketball-reference.com/req/202106291/images/headshots/larueru01.jpg,0,1,0,,,
0,Freddie Lewis,1948-49,28.0,['TOT' 'INJ' 'BLB' 'PHW'],BAA,,61.0,,,4.5,14.4,0.335,,,,,,,,2.3,3.0,0.923,,,,2.4,,,,3.1,11.4,1,20.0,,4.0,,,,,,0,0,0,,,
0,David Lee,2005-06,22.0,['NYK' 'GSW' 'TOT' 'BOS' 'DAL' 'SAS'],NBA,SF,81.0,81.0,37.3,8.5,16.2,0.636,0.0,0.1,0.333,8.5,16.1,0.636,0.636,3.8,4.9,0.819,3.4,8.9,11.7,3.6,1.0,0.6,2.6,3.2,20.2,1,37.0,22.0,11.0,5.0,4.0,37.3,['FLORIDA'],https://www.basketball-reference.com/req/202106291/images/headshots/leeda02.jpg,2,1,0,30,2005,3.0
0,Wendell Ladner,1970-71,22.0,['MMP' 'TOT' 'CAR' 'MMT' 'KEN' 'NYA'],ABA,SF,82.0,,32.5,7.4,18.1,0.437,0.8,3.2,0.34,7.3,16.6,0.441,0.44,2.0,2.8,0.81,4.4,7.4,11.4,2.5,1.8,0.1,3.2,4.3,17.0,1,34.0,22.0,8.0,5.0,1.0,0.5,['SMISS'],,2,1,0,,,
0,Manny Leaks,1968-69,23.0,['TOT' 'KEN' 'NYA' 'DLC' 'TEX' 'UTS' 'FLO' 'PHI' 'CAP'],ABA,C,84.0,,40.3,7.6,15.3,0.502,0.0,0.1,0.0,7.6,15.3,0.502,0.502,3.7,5.1,0.738,6.7,7.5,14.2,2.0,0.2,0.7,2.5,3.4,18.8,1,34.0,35.0,6.0,1.0,1.0,,['NIAGARA'],,0,0,0,6,1968,
0,Sidney Lowe,1983-84,24.0,['IND' 'TOT' 'DET' 'ATL' 'CHH' 'MIN'],NBA,PG,80.0,38.0,21.8,1.4,3.3,0.413,0.0,0.2,0.222,1.3,3.1,0.436,0.417,1.4,1.8,1.0,0.5,2.0,2.4,6.6,1.2,0.1,1.4,2.0,4.2,1,22.0,8.0,17.0,6.0,1.0,28.1,['NCSTATE'],,0,0,0,1,1983,
