,Name,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MidSeasonTrade,"Career high, Points","Career high, Rebounds","Career high, Assists","Career high, Steals","Career high, Blocks","Career high, Game Score",College,Image URL,All Star Games,Championships,HOF,Pick #,Draft Year,Triple-Doubles
0,Fred Vinson,1994-95,24.0,['ATL' 'SEA'],NBA,SG,8.0,0.0,5.4,0.6,2.1,0.294,0.3,1.2,0.286,0.4,1.3,0.3,0.353,0.2,0.3,1.0,0.0,0.1,0.1,0.2,0.4,0.0,0.5,0.8,1.6,0,7.0,1.0,1.0,2.0,,7.1,['GATECH'],,0,0,0,,,
0,Brett Vroman,1980-81,25.0,['UTA'],NBA,C,11.0,,8.5,0.9,2.5,0.37,0.0,0.1,0.0,0.9,2.4,0.385,0.37,1.3,1.7,0.737,0.6,1.6,2.3,0.8,0.5,0.5,0.8,2.4,3.1,0,9.0,5.0,5.0,1.0,2.0,6.0,['UCLA' 'UNLV'],,0,0,0,21,1978,
0,Virgil Vaughn,1946-47,28.0,['BOS'],BAA,,17.0,,,0.9,4.6,0.192,,,,,,,,0.9,1.6,0.536,,,,0.6,,,,1.1,2.6,0,8.0,,,,,,,,0,0,0,,,
0,Jarvis Varnado,2012-13,24.0,['TOT' 'BOS' 'MIA' 'CHI' 'PHI'],NBA,PF,24.0,0.0,14.7,1.6,2.6,0.6,0.0,0.0,,1.6,2.6,0.6,0.6,1.2,2.3,0.519,0.8,1.9,2.7,0.6,0.4,1.3,0.6,2.7,4.3,1,9.0,9.0,4.0,2.0,6.0,9.6,['MISSST'],https://www.basketball-reference.com/req/202106291/images/headshots/varnaja01.jpg,0,1,0,11,2010,
0,Charlie Villanueva,2005-06,21.0,['TOR' 'MIL' 'DET' 'DAL'],NBA,PF,81.0,47.0,29.1,6.2,14.0,0.47,1.6,4.3,0.387,5.1,10.7,0.583,0.53,2.6,3.1,0.917,2.2,4.7,6.7,1.8,0.7,0.8,1.8,3.3,16.2,0,48.0,18.0,6.0,4.0,4.0,36.0,['UCONN'],https://www.basketball-reference.com/req/202106291/images/headshots/villach01.jpg,0,0,0,7,2005,
0,Fred VanVleet,2016-17,22.0,['TOR'],NBA,PG,76.0,69.0,37.9,6.8,16.9,0.426,3.7,9.9,0.414,3.3,7.6,0.455,0.525,3.7,4.1,0.898,0.7,3.8,4.4,7.2,1.9,0.7,2.6,2.8,20.3,0,54.0,12.0,20.0,7.0,4.0,50.3,['WICHITAST'],https://www.basketball-reference.com/req/202106291/images/headshots/vanvlfr01.jpg,1,1,0,,,2.0
0,Darnell Valentine,1981-82,22.0,['POR' 'TOT' 'LAC' 'CLE'],NBA,PG,82.0,60.0,30.4,4.4,10.3,0.473,0.2,0.9,0.455,4.4,9.8,0.476,0.473,3.6,4.5,0.831,0.7,2.2,2.9,7.0,2.1,0.2,2.8,3.0,12.5,1,30.0,8.0,15.0,8.0,2.0,29.3,['KANSAS'],,0,0,0,16,1981,
0,Chico Vaughn,1962-63,22.0,['STL' 'TOT' 'DET' 'PTP' 'MNP'],NBA,SG,77.0,,38.6,6.9,18.2,0.442,2.1,7.6,0.334,5.1,12.7,0.442,0.442,4.2,5.6,0.769,0.8,1.8,4.0,3.3,,,2.3,2.7,19.9,1,40.0,9.0,11.0,,,,,,1,1,0,1,1962,
0,Whitey Von Nieda,1949-50,27.0,['TOT' 'TRI' 'BLB'],NBA,,59.0,,,2.4,6.7,0.364,,,,,,,,1.3,2.1,0.638,,,,3.2,,,,2.4,6.2,1,15.0,,5.0,,,,,,0,0,0,,,
0,Sasha Vujačić,2004-05,20.0,['LAL' 'TOT' 'NJN' 'LAC' 'NYK'],NBA,SG,82.0,25.0,28.5,4.1,10.2,0.454,1.7,4.6,0.5,2.4,5.7,0.494,0.577,1.4,1.7,0.947,0.5,2.7,3.3,2.3,1.0,0.1,1.5,2.3,11.4,1,25.0,10.0,8.0,4.0,2.0,21.0,,https://www.basketball-reference.com/req/202106291/images/headshots/vujacsa01.jpg,0,2,0,27,2004,
0,Claude Virden,1972-73,25.0,['KEN'],ABA,SF,31.0,,26.6,4.2,10.5,0.398,0.0,0.1,0.0,4.2,10.5,0.4,0.398,1.5,1.9,0.78,1.6,3.4,5.0,2.4,,,1.6,2.7,9.9,0,26.0,9.0,6.0,,,,['MURRAYST'],,0,0,0,6,1970,
0,Alexander Volkov,1989-90,25.0,['ATL'],NBA,C,77.0,27.0,19.7,3.3,7.4,0.482,0.5,1.4,0.382,2.8,6.0,0.496,0.505,1.6,2.6,0.631,1.3,2.1,3.4,3.2,0.9,0.4,1.3,2.3,8.6,0,25.0,10.0,10.0,6.0,3.0,24.2,,,0,0,0,18,1986,
0,Slavko Vraneš,2003-04,21.0,['POR'],NBA,C,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,,,,,,-1.1,,,0,0,0,10,2003,
0,Jan Veselý,2011-12,21.0,['WAS' 'TOT' 'DEN'],NBA,PF,57.0,20.0,18.9,2.1,3.9,0.537,0.0,0.0,0.0,2.1,3.9,0.539,0.537,0.6,1.2,0.532,1.8,2.6,4.4,0.8,1.3,0.8,1.1,2.7,4.7,1,16.0,12.0,4.0,5.0,3.0,18.7,,https://www.basketball-reference.com/req/202106291/images/headshots/veselja01.jpg,0,0,0,6,2011,
0,Logan Vander Velden,1995-96,24.0,['LAC'],NBA,SF,15.0,0.0,2.1,0.2,0.9,0.214,0.0,0.3,0.0,0.2,0.6,0.333,0.214,0.2,0.3,0.75,0.1,0.3,0.4,0.1,0.0,0.0,0.0,0.3,0.6,0,2.0,2.0,1.0,,,1.2,['WISCGB'],,0,0,0,,,
0,Floyd Volker,1949-50,28.0,['TOT' 'INO' 'DNN'],NBA,,54.0,,,3.9,12.8,0.321,,,,,,,,1.7,3.0,0.577,,,,2.8,,,,3.7,9.6,1,24.0,,4.0,,,,,,0,0,0,,,
0,Denzel Valentine,2016-17,23.0,['CHI' 'TOT' 'CLE' 'UTA'],NBA,SG,77.0,37.0,27.2,3.9,9.4,0.5,1.9,4.8,0.409,2.1,4.6,1.0,0.625,0.5,0.7,0.941,0.6,4.5,5.1,3.2,0.8,0.2,1.3,2.4,10.2,1,34.0,13.0,7.0,5.0,2.0,31.4,['MICHIGANST'],https://www.basketball-reference.com/req/202106291/images/headshots/valende01.jpg,0,0,0,14,2016,
0,Jay Vincent,1981-82,22.0,['DAL' 'WSB' 'DEN' 'TOT' 'SAS' 'PHI' 'LAL'],NBA,PF,81.0,73.0,33.7,8.9,17.9,0.526,0.2,0.4,1.0,8.9,17.8,0.532,0.526,4.4,5.3,0.892,2.7,6.6,8.9,2.6,1.1,0.6,2.4,3.8,21.4,1,42.0,17.0,8.0,5.0,3.0,34.0,['MICHIGANST'],https://www.basketball-reference.com/req/202106291/images/headshots/vinceja01.jpg,0,0,0,1,1981,
0,Greivis Vásquez,2010-11,24.0,['MEM' 'NOH' 'TOT' 'SAC' 'TOR' 'MIL' 'BRK'],NBA,PG,82.0,78.0,34.4,5.6,13.0,0.433,1.6,4.3,0.389,4.6,9.9,0.49,0.509,1.7,2.0,0.938,0.6,3.8,4.3,9.0,0.9,0.3,3.2,2.4,13.9,1,27.0,11.0,16.0,5.0,2.0,27.8,['MARYLAND'],https://www.basketball-reference.com/req/202106291/images/headshots/vasqugr01.jpg,0,0,0,28,2010,1.0
0,Stojko Vranković,1990-91,27.0,['BOS' 'MIN' 'LAC'],NBA,C,65.0,38.0,15.3,1.5,2.9,0.561,0.0,0.0,,1.5,2.9,0.561,0.561,0.6,1.0,0.676,2.0,3.0,4.0,0.6,0.2,1.3,1.0,2.3,3.4,0,11.0,15.0,3.0,2.0,5.0,13.1,,,0,0,0,,,
0,Nick Van Exel,1993-94,22.0,['LAL' 'DEN' 'TOT' 'DAL' 'GSW' 'POR' 'SAS'],NBA,PG,81.0,80.0,38.6,8.3,20.3,0.42,2.3,6.4,0.389,6.4,14.7,0.473,0.503,3.0,3.9,0.844,0.6,3.5,3.9,9.0,1.2,0.3,2.8,2.0,21.4,1,44.0,11.0,23.0,5.0,3.0,37.0,['TRINVALLCC' 'CINCY'],https://www.basketball-reference.com/req/202106291/images/headshots/vanexni01.jpg,1,0,0,10,1993,
0,Kiki Vandeweghe,1980-81,22.0,['DEN' 'POR' 'TOT' 'NYK' 'LAC'],NBA,SF,82.0,79.0,38.3,11.5,20.6,0.56,0.9,2.1,0.526,11.3,20.2,0.565,0.562,6.6,7.6,0.917,1.8,3.8,5.6,3.1,0.8,0.6,2.3,2.6,29.4,1,51.0,13.0,10.0,4.0,4.0,43.9,['UCLA'],https://www.basketball-reference.com/req/202106291/images/headshots/vandeki01.jpg,2,0,0,11,1980,
0,Butch van Breda Kolff,1946-47,24.0,['NYK'],BAA,,59.0,,,2.2,6.8,0.329,,,,,,,,2.7,4.1,0.716,,,,2.4,,,,2.5,7.0,0,22.0,,4.0,,,,,,0,0,0,,,
0,Nikola Vučević,2011-12,21.0,['PHI' 'ORL' 'TOT' 'CHI'],NBA,C,82.0,82.0,34.2,9.9,20.6,0.523,2.7,6.5,0.406,8.5,16.2,0.594,0.573,2.2,2.9,0.87,3.5,9.8,12.0,3.9,1.1,1.1,2.0,3.0,24.5,1,43.0,29.0,12.0,6.0,6.0,39.5,['USC'],https://www.basketball-reference.com/req/202106291/images/headshots/vucevni01.jpg,2,0,0,16,2011,5.0
0,Ronnie Valentine,1980-81,23.0,['DEN'],NBA,SF,24.0,,5.1,1.5,4.1,0.378,0.0,0.1,0.5,1.5,4.0,0.375,0.383,0.4,0.8,0.474,0.4,0.8,1.3,0.3,0.3,0.2,0.7,1.0,3.5,0,9.0,4.0,2.0,1.0,2.0,5.6,['OLDDOM'],,0,0,0,5,1980,
0,Tom Van Arsdale,1965-66,22.0,['DET' 'TOT' 'CIN' 'KCO' 'PHI' 'ATL' 'PHO'],NBA,SG,82.0,,39.7,9.1,20.0,0.457,,,,,,,,5.4,6.9,0.851,1.1,3.9,6.5,2.8,1.4,0.1,,3.9,22.9,1,44.0,16.0,11.0,6.0,1.0,,['INDIANA'],,3,0,0,3,1965,
0,Dick Van Arsdale,1965-66,22.0,['NYK' 'PHO'],NBA,SG,82.0,,42.4,7.7,17.3,0.508,,,,,,,,6.8,8.4,0.873,0.8,2.0,7.0,4.8,1.2,0.2,,3.7,21.9,0,46.0,15.0,13.0,6.0,2.0,11.1,['INDIANA'],https://www.basketball-reference.com/req/202106291/images/headshots/vanardi01.jpg,3,0,0,2,1965,
0,Noah Vonleh,2014-15,19.0,['CHO' 'POR' 'TOT' 'CHI' 'NYK' 'MIN' 'DEN' 'BRK' 'BOS'],NBA,PF,78.0,57.0,25.3,3.0,6.6,0.833,0.9,2.9,1.0,2.4,4.5,0.8,0.917,1.6,2.3,1.0,1.8,6.1,7.8,1.9,0.7,0.8,1.3,2.6,8.4,1,22.0,19.0,9.0,4.0,3.0,19.7,['INDIANA'],https://www.basketball-reference.com/req/202106291/images/headshots/vonleno01.jpg,0,0,0,9,2014,
0,Devin Vassell,2020-21,20.0,['SAS'],NBA,SF,71.0,32.0,31.0,6.9,15.7,0.439,2.7,7.0,0.387,4.2,8.7,0.492,0.525,2.1,2.6,0.843,0.6,3.7,4.3,3.6,1.1,0.6,1.5,2.0,18.5,0,29.0,11.0,8.0,4.0,3.0,27.5,['FLORIDAST'],https://www.basketball-reference.com/req/202106291/images/headshots/vassede01.jpg,0,0,0,11,2020,
