,Name,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MidSeasonTrade,"Career high, Points","Career high, Rebounds","Career high, Assists","Career high, Steals","Career high, Blocks","Career high, Game Score",College,Image URL,All Star Games,Championships,HOF,Pick #,Draft Year,Triple-Doubles
0,Nathan Jawai,2008-09,22.0,['TOR' 'MIN'],NBA,PF,39.0,2.0,10.6,1.3,2.8,0.441,0.0,0.0,0.0,1.3,2.8,0.445,0.441,0.7,1.0,0.684,1.3,1.4,2.7,0.6,0.3,0.2,0.7,1.5,3.2,0,16.0,7.0,4.0,1.0,2.0,11.1,['MIDLANDCC'],,0,0,0,11,2008,
0,Greg Jackson,1974-75,22.0,['TOT' 'NYK' 'PHO'],NBA,SG,49.0,,17.6,1.6,3.8,0.416,,,,,,,,0.8,1.4,0.581,0.4,1.1,1.5,2.1,0.5,0.2,,2.8,4.0,1,18.0,7.0,7.0,3.0,2.0,,,,0,0,0,14,1974,
0,DeAndre Jordan,2008-09,20.0,['LAC' 'TOT' 'DAL' 'NYK' 'BRK' 'LAL' 'PHI' 'DEN'],NBA,C,82.0,82.0,35.0,5.1,7.5,0.765,0.0,0.0,1.0,5.1,7.5,0.766,0.77,3.5,8.0,0.773,4.8,10.9,15.2,3.0,1.0,2.5,2.2,3.2,12.7,1,30.0,27.0,9.0,5.0,9.0,32.7,['TEXASAM'],https://www.basketball-reference.com/req/202106291/images/headshots/jordade01.jpg,1,1,0,5,2008,
0,Yi Jianlian,2007-08,20.0,['MIL' 'NJN' 'WAS' 'DAL'],NBA,PF,66.0,52.0,31.8,4.4,10.8,0.421,0.8,2.3,0.366,4.1,10.0,0.427,0.43,3.0,3.7,0.841,2.2,4.9,7.2,1.0,0.7,1.0,1.5,3.3,12.0,0,31.0,19.0,4.0,4.0,6.0,29.9,,https://www.basketball-reference.com/req/202106291/images/headshots/jianlyi01.jpg,0,0,0,6,2007,
0,Steffond Johnson,1986-87,24.0,['LAC'],NBA,PF,29.0,0.0,8.1,0.9,2.2,0.422,0.0,0.1,0.0,0.9,2.1,0.443,0.422,0.7,1.3,0.526,0.5,1.0,1.5,0.2,0.3,0.1,0.6,1.9,2.6,0,9.0,7.0,1.0,3.0,2.0,5.4,['LSU' 'SANDIEGOST'],,0,0,0,7,1986,
0,Marc Jackson,2000-01,26.0,['GSW' 'TOT' 'MIN' 'PHI' 'NJN' 'NOK'],NBA,C,81.0,35.0,29.4,4.9,10.6,0.489,0.1,0.5,1.0,4.8,10.1,0.489,0.491,3.6,4.3,0.874,2.5,5.0,7.5,1.2,0.7,0.6,1.9,2.9,13.2,1,31.0,16.0,6.0,3.0,5.0,30.6,['VCU' 'TEMPLE'],https://www.basketball-reference.com/req/202106291/images/headshots/jacksma02.jpg,0,0,0,9,1997,
0,Lee Johnson,1980-81,23.0,['TOT' 'HOU' 'DET'],NBA,PF,12.0,,8.0,0.7,2.3,0.304,0.0,0.0,,0.7,2.3,0.304,0.304,0.3,0.5,0.6,0.6,1.4,2.0,0.1,0.0,0.5,0.7,1.7,1.7,1,6.0,6.0,1.0,,2.0,3.0,['MONTANA'],,0,0,0,17,1979,
0,Sam Jones,1957-58,24.0,['BOS'],NBA,SG,80.0,,36.1,10.3,22.7,0.476,,,,,,,,5.4,6.5,0.857,,,6.0,3.2,,,,2.7,25.9,0,51.0,16.0,9.0,,,,['NCC'],https://www.basketball-reference.com/req/202106291/images/headshots/jonessa01.jpg,5,10,1,3,1956,
0,Bobby Jackson,1997-98,24.0,['DEN' 'MIN' 'SAC' 'MEM' 'NOK' 'TOT' 'NOH' 'HOU'],NBA,PG,81.0,53.0,30.0,5.8,12.4,0.464,1.8,4.7,0.389,4.3,10.4,0.505,0.525,2.3,3.0,0.862,1.1,3.3,4.4,4.7,1.5,0.2,2.7,2.4,15.2,1,31.0,13.0,14.0,6.0,2.0,28.4,['MINNESOTA'],,0,0,0,23,1997,1.0
0,Alexander Johnson,2006-07,23.0,['MEM' 'MIA'],NBA,PF,59.0,19.0,12.8,1.5,2.9,0.538,0.0,0.0,,1.5,2.9,0.538,0.538,1.3,2.0,0.687,0.8,2.2,3.1,0.3,0.4,0.6,1.0,2.3,4.4,0,23.0,10.0,3.0,3.0,3.0,19.4,['FLORIDAST'],https://www.basketball-reference.com/req/202106291/images/headshots/johnsal01.jpg,0,0,0,15,2006,
