,Name,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MidSeasonTrade,"Career high, Points","Career high, Rebounds","Career high, Assists","Career high, Steals","Career high, Blocks","Career high, Game Score",College,Image URL,All Star Games,Championships,HOF,Pick #,Draft Year,Triple-Doubles
0,Johnny Ezersky,1947-48,25.0,['PRO' 'TOT' 'BLB' 'BOS'],BAA,,56.0,,,3.8,15.0,0.368,,,,,,,,2.7,4.4,0.84,,,,1.7,,,,2.7,10.3,1,21.0,,4.0,,,,,,0,0,0,,1947,
0,Daniel Ewing,2005-06,22.0,['LAC'],NBA,SG,66.0,5.0,14.7,1.5,3.9,0.404,0.3,1.2,0.318,1.1,2.7,0.436,0.447,0.6,0.7,0.783,0.3,1.0,1.3,1.5,0.6,0.1,0.9,1.3,3.8,0,16.0,7.0,6.0,5.0,2.0,12.2,['DUKE'],,0,0,0,2,2005,
0,Ed Earle,1953-54,26.0,['SYR'],NBA,PF,2.0,,6.0,0.5,1.0,0.5,,,,,,,,1.0,2.0,0.5,,,1.0,0.0,,,,0.0,2.0,0,4.0,1.0,,,,,['LOYOLACHI'],,0,0,0,,,
0,Blue Edwards,1989-90,24.0,['UTA' 'MIL' 'TOT' 'BOS' 'VAN' 'MIA'],NBA,SF,82.0,82.0,33.8,6.8,13.2,0.526,1.0,3.0,0.4,6.3,11.9,0.542,0.545,2.9,3.7,0.896,1.5,3.2,4.7,2.6,1.6,0.6,2.1,3.4,16.9,1,36.0,13.0,11.0,6.0,4.0,34.6,['ECAROLINA'],,0,0,0,21,1989,1.0
0,Corsley Edwards,2004-05,25.0,['NOH'],NBA,C,10.0,0.0,11.0,1.0,3.1,0.323,0.0,0.0,,1.0,3.1,0.323,0.323,0.7,1.2,0.583,1.2,1.3,2.5,0.3,0.3,0.4,0.2,1.9,2.7,0,8.0,7.0,1.0,1.0,2.0,8.4,['CCONNST'],,0,0,0,29,2002,
0,Craig Ehlo,1983-84,22.0,['HOU' 'CLE' 'ATL' 'SEA'],NBA,SG,82.0,73.0,35.7,5.4,11.6,0.493,1.3,3.1,0.419,4.1,8.5,0.54,0.55,1.6,2.3,1.0,1.8,3.6,5.4,4.6,1.7,0.7,2.0,2.8,13.6,0,31.0,14.0,12.0,7.0,4.0,35.0,['WASHST'],https://www.basketball-reference.com/req/202106291/images/headshots/ehlocr01.jpg,0,0,0,1,1983,
0,Chris Engler,1982-83,23.0,['GSW' 'TOT' 'NJN' 'CHI' 'MIL' 'POR'],NBA,C,54.0,1.0,10.9,1.0,2.4,0.516,0.0,0.0,,1.0,2.4,0.516,0.516,0.7,1.3,1.0,1.4,2.6,3.9,0.6,0.3,1.0,0.6,2.0,2.7,1,14.0,9.0,2.0,2.0,2.0,15.5,['MINNESOTA' 'WYOMING'],,0,0,0,14,1982,
0,Keon Ellis,2022-23,23.0,['SAC'],NBA,SG,16.0,0.0,4.4,0.4,1.0,0.438,0.4,0.8,0.5,0.1,0.3,0.25,0.625,0.3,0.4,0.571,0.3,0.3,0.5,0.4,0.3,0.1,0.1,0.6,1.5,0,10.0,4.0,2.0,2.0,1.0,13.0,['ALABAMA'],https://www.basketball-reference.com/req/202106291/images/headshots/elliske01.jpg,0,0,0,,,
0,Festus Ezeli,2012-13,23.0,['GSW'],NBA,C,78.0,41.0,16.7,2.7,5.0,0.548,0.0,0.0,,2.7,5.0,0.548,0.548,1.5,2.9,0.628,2.0,3.6,5.6,0.7,0.4,1.1,0.8,2.0,7.0,0,16.0,13.0,3.0,3.0,5.0,15.8,['VANDY'],https://www.basketball-reference.com/req/202106291/images/headshots/ezelife01.jpg,0,1,0,30,2012,
0,Sean Elliott,1989-90,21.0,['SAS' 'DET'],NBA,SF,82.0,82.0,38.0,6.8,14.6,0.494,2.1,5.1,0.426,6.0,11.7,0.51,0.537,4.2,5.5,0.866,1.7,4.2,5.6,3.8,1.0,0.6,2.6,2.7,20.0,0,41.0,17.0,12.0,6.0,4.0,32.7,['ARIZONA'],https://www.basketball-reference.com/req/202106291/images/headshots/elliose01.jpg,2,1,0,3,1989,
0,Gene Englund,1949-50,32.0,['TOT' 'BOS' 'TRI'],NBA,,46.0,,,2.3,6.2,0.389,,,,,,,,3.6,4.4,0.811,,,,1.1,,,,4.0,8.2,1,22.0,,2.0,,,,,,0,0,0,,,
0,Franklin Edwards,1981-82,22.0,['PHI' 'LAC' 'SAC'],NBA,PG,81.0,19.0,25.9,3.6,7.9,0.545,0.0,0.5,0.111,3.6,7.8,0.545,0.545,1.8,2.1,0.874,0.3,1.0,1.3,5.8,1.2,0.1,2.9,1.5,9.0,0,28.0,6.0,16.0,5.0,2.0,23.0,['CLEVST'],,0,1,0,22,1981,
0,Don Eliason,1946-47,28.0,['BOS'],BAA,,1.0,,,0.0,1.0,0.0,,,,,,,,0.0,0.0,,,,,0.0,,,,1.0,0.0,0,,,,,,,,,0,0,0,,,
0,Bob Elliott,1978-79,23.0,['NJN'],NBA,PF,73.0,,20.1,2.9,5.7,0.562,0.0,0.1,0.5,2.9,5.7,0.562,0.562,2.9,4.0,0.732,1.4,2.9,4.0,1.8,0.5,0.3,1.9,2.4,8.8,0,22.0,11.0,7.0,4.0,3.0,20.6,['ARIZONA'],,0,0,0,20,1977,
0,Jeremy Evans,2010-11,23.0,['UTA' 'DAL' 'ATL'],NBA,SF,66.0,4.0,18.3,2.7,5.0,1.0,0.1,0.5,0.4,2.7,5.0,1.0,1.0,0.8,1.1,0.828,1.8,2.9,4.7,0.7,0.6,0.8,1.0,2.1,6.1,0,18.0,13.0,5.0,3.0,4.0,18.7,['WKENTUCKY'],https://www.basketball-reference.com/req/202106291/images/headshots/evansje01.jpg,0,0,0,25,2010,
0,Jim Eakins,1968-69,22.0,['OAK' 'WSA' 'VIR' 'UTS' 'TOT' 'NYA' 'KCK' 'SAS' 'MIL'],ABA,C,84.0,,35.5,5.3,10.2,0.577,0.0,0.0,0.0,5.3,10.2,0.577,0.577,4.6,5.8,0.915,3.5,6.6,9.6,3.2,0.8,1.8,2.8,4.5,15.0,1,41.0,23.0,11.0,4.0,4.0,14.3,['BYU'],,1,2,0,7,1968,1.0
0,Bo Ellis,1977-78,23.0,['DEN'],NBA,PF,78.0,,15.6,1.7,4.1,0.457,0.0,0.1,0.0,1.7,4.1,0.459,0.457,0.9,1.3,0.806,1.5,2.4,3.9,0.9,0.6,0.6,1.3,2.7,4.3,0,13.0,14.0,6.0,4.0,3.0,18.1,['MARQUETTE'],,0,0,0,17,1977,
0,Bill Ebben,1957-58,22.0,['DET'],NBA,,8.0,,6.3,0.8,3.5,0.214,,,,,,,,0.4,0.5,0.75,,,1.0,0.5,,,,0.6,1.9,0,5.0,2.0,1.0,,,,['DETROIT'],,0,0,0,2,1957,
0,Acie Earl,1993-94,23.0,['BOS' 'TOR' 'TOT' 'MIL'],NBA,C,74.0,8.0,15.6,2.8,6.6,0.424,0.0,0.1,0.0,2.8,6.5,0.429,0.424,2.0,2.7,0.719,1.2,2.2,3.3,0.6,0.4,0.9,1.2,2.4,7.5,1,40.0,12.0,4.0,3.0,6.0,28.6,['IOWA'],,0,0,0,19,1993,
0,Francisco Elson,2003-04,27.0,['DEN' 'SAS' 'TOT' 'SEA' 'MIL' 'PHI' 'UTA'],NBA,C,72.0,54.0,21.9,2.1,4.0,0.532,0.0,0.1,0.333,2.1,4.0,0.538,0.533,0.9,3.0,1.0,1.7,3.6,4.8,0.8,0.8,0.8,1.2,2.9,5.0,1,21.0,18.0,5.0,5.0,5.0,24.5,['CALIFORNIA'],https://www.basketball-reference.com/req/202106291/images/headshots/elsonfr01.jpg,0,1,0,12,1999,
0,Ray Ellefson,1948-49,26.0,['MNL' 'NYK'],BAA,,3.0,,,0.3,1.7,0.2,,,,,,,,1.3,1.3,1.0,,,2.7,0.0,,,,2.0,1.3,0,3.0,,,,,,,,0,0,0,,,
0,Joel Embiid,2014-15,20.0,['PHI'],Did Not Play (injury—foot),Did Not Play (injury—foot),68.0,68.0,34.6,11.0,20.1,0.548,1.4,4.1,0.377,10.0,17.1,0.587,0.573,10.0,11.8,0.859,2.8,11.1,13.6,4.2,1.1,2.5,3.8,3.6,33.1,0,59.0,22.0,13.0,5.0,7.0,54.4,['KANSAS'],https://www.basketball-reference.com/req/202106291/images/headshots/embiijo01.jpg,6,0,0,3,2014,5.0
0,Billy Evans,1969-70,22.0,['NYA'],ABA,PG,53.0,,11.4,0.6,1.6,0.368,0.0,0.0,0.0,0.6,1.6,0.376,0.368,0.7,1.3,0.543,0.3,0.4,0.7,1.9,,,0.9,1.7,1.9,0,9.0,2.0,5.0,,,,['BOSTONCOLL'],,0,0,0,7,1969,
0,Obinna Ekezie,1999-00,24.0,['VAN' 'TOT' 'WAS' 'DAL' 'LAC' 'ATL'],NBA,PF,42.0,31.0,17.4,1.9,4.3,0.466,0.0,0.0,0.0,1.9,4.3,0.466,0.466,1.7,2.2,0.774,1.6,2.6,4.3,0.3,0.5,0.3,1.1,3.1,5.5,1,14.0,10.0,3.0,3.0,3.0,14.7,['MARYLAND'],,0,0,0,8,1999,
