,Name,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MidSeasonTrade,"Career high, Points","Career high, Rebounds","Career high, Assists","Career high, Steals","Career high, Blocks","Career high, Game Score",College,Image URL,All Star Games,Championships,HOF,Pick #,Draft Year,Triple-Doubles
0,Stan McKenzie,1966-67,22.0,['BAL' 'PHO' 'POR' 'TOT' 'HOU'],Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),82.0,,27.9,5.0,11.0,0.492,,,,,,,,4.0,4.8,0.875,0.3,1.2,3.8,2.9,0.3,0.0,,2.9,13.8,1,31.0,13.0,8.0,1.0,,,['NEWYORKU'],,0,0,0,3,1966,
0,Brad Miller,1998-99,22.0,['CHH' 'CHI' 'TOT' 'IND' 'SAC' 'HOU' 'MIN'],NBA,C,82.0,79.0,37.3,5.7,11.1,0.565,0.7,1.8,0.5,5.6,10.5,0.566,0.569,4.2,5.3,0.853,3.7,7.7,10.3,4.7,1.2,1.2,2.3,3.4,15.6,1,38.0,22.0,11.0,5.0,4.0,36.3,['PURDUE'],https://www.basketball-reference.com/req/202106291/images/headshots/millebr01.jpg,2,0,0,,,3.0
0,Nikola Mirotić,2014-15,23.0,['CHI' 'TOT' 'NOP' 'MIL'],NBA,PF,82.0,38.0,29.1,5.7,12.7,0.474,2.8,7.2,0.429,3.2,6.2,0.551,0.588,2.8,3.5,0.87,1.4,6.8,8.3,1.6,1.0,0.9,1.5,2.7,16.8,1,36.0,16.0,7.0,5.0,5.0,32.9,,https://www.basketball-reference.com/req/202106291/images/headshots/mirotni01.jpg,0,0,0,23,2011,
0,Mel McCants,1989-90,22.0,['LAL'],NBA,SF,13.0,0.0,5.0,0.6,2.0,0.308,0.0,0.0,,0.6,2.0,0.308,0.308,0.5,0.6,0.75,0.1,0.4,0.5,0.2,0.2,0.1,0.1,0.8,1.7,0,4.0,3.0,1.0,1.0,1.0,3.6,['PURDUE'],,0,0,0,,,
0,Šarūnas Marčiulionis,1987-88,23.0,['GSW' 'SEA' 'SAC' 'DEN'],Did Not Play (other pro league—Soviet Union),Did Not Play (other pro league—Soviet Union),75.0,10.0,29.4,6.8,12.7,0.543,1.2,3.0,0.408,6.8,12.5,0.559,0.547,5.4,7.1,0.806,1.3,1.9,3.2,3.5,1.7,0.1,2.7,3.3,18.9,0,35.0,9.0,10.0,6.0,3.0,29.3,,,0,0,0,13,1987,
0,Rodney Monroe,1991-92,23.0,['ATL'],NBA,SG,38.0,0.0,8.2,1.4,3.8,0.368,0.2,0.7,0.222,1.2,3.1,0.402,0.389,0.5,0.6,0.826,0.3,0.6,0.9,0.7,0.3,0.1,0.6,0.5,3.4,0,13.0,3.0,4.0,3.0,1.0,10.0,['NCSTATE'],,0,0,0,3,1991,
0,Patrick McCaw,2016-17,21.0,['GSW' 'TOT' 'CLE' 'TOR'],NBA,SG,71.0,20.0,24.5,1.8,4.4,1.0,0.6,1.9,0.333,1.3,2.5,1.0,1.0,0.6,0.6,1.0,0.5,1.8,2.3,2.1,1.1,0.2,1.0,1.6,4.6,1,19.0,8.0,11.0,4.0,3.0,20.5,['UNLV'],https://www.basketball-reference.com/req/202106291/images/headshots/mccawpa01.jpg,0,3,0,8,2016,
0,Harvey Marlatt,1970-71,22.0,['DET'],NBA,SG,31.0,,16.3,1.9,4.8,0.5,,,,,,,,1.2,1.4,0.857,,,2.0,1.9,,,,2.1,5.0,0,13.0,6.0,6.0,,,,,,0,0,0,2,1970,
0,John McCullough,1981-82,25.0,['PHO'],NBA,SG,8.0,0.0,2.9,1.1,1.6,0.692,0.0,0.0,,1.1,1.6,0.692,0.692,0.4,0.6,0.6,0.1,0.4,0.5,0.4,0.3,0.0,0.4,0.4,2.6,0,7.0,2.0,2.0,1.0,,6.4,['OKLAHOMA'],,0,0,0,19,1979,
0,Richard Morton,1988-89,22.0,['IND'],NBA,PG,2.0,0.0,5.5,1.5,2.0,0.75,0.0,0.0,,1.5,2.0,0.75,0.75,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,3.0,0,6.0,,1.0,,,3.7,['CALSTFULL'],,0,0,0,,,
