,Name,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MidSeasonTrade,"Career high, Points","Career high, Rebounds","Career high, Assists","Career high, Steals","Career high, Blocks","Career high, Game Score",College,Image URL,All Star Games,Championships,HOF,Pick #,Draft Year,Triple-Doubles
0,Ramón Rivas,1988-89,22.0,['BOS'],NBA,C,28.0,0.0,3.3,0.4,1.1,0.387,0.0,0.0,0.0,0.4,1.1,0.4,0.387,0.6,0.9,0.64,0.3,0.5,0.9,0.1,0.1,0.0,0.3,0.8,1.4,0,8.0,4.0,1.0,2.0,1.0,9.2,['TEMPLE'],,0,0,0,,,
0,Matt Ryan,2021-22,24.0,['BOS' 'TOT' 'LAL' 'MIN'],NBA,SF,34.0,0.0,10.8,1.3,5.0,0.424,1.1,5.0,0.388,0.3,1.2,0.6,0.585,0.3,0.4,0.857,0.2,1.0,1.2,0.5,1.0,0.0,0.3,1.2,3.9,1,11.0,4.0,4.0,1.0,1.0,9.0,['NOTREDAME' 'VANDY' 'UTCHAT'],https://www.basketball-reference.com/req/202106291/images/headshots/ryanma01.jpg,0,0,0,,,
0,David Robinson,1987-88,22.0,['SAS'],Did Not Play (military service—U.S. Navy),Did Not Play (military service—U.S. Navy),82.0,82.0,40.5,10.5,20.7,0.552,0.1,0.4,0.345,10.4,20.4,0.554,0.552,8.7,11.6,0.774,4.1,8.9,13.0,4.8,2.3,4.5,3.3,3.2,29.8,0,71.0,24.0,11.0,7.0,12.0,51.8,['NAVY'],https://www.basketball-reference.com/req/202106291/images/headshots/robinda01.jpg,10,2,1,1,1987,14.0
0,Jeremy Richardson,2006-07,22.0,['TOT' 'ATL' 'POR' 'MEM' 'SAS' 'ORL'],NBA,"SF,SG",27.0,1.0,7.8,1.2,4.1,0.5,0.5,1.4,0.667,0.7,2.7,0.5,0.667,0.4,0.5,1.0,0.2,1.1,1.2,0.3,0.2,0.0,0.3,1.0,3.1,1,8.0,4.0,1.0,1.0,,5.7,['DELTAST'],,0,0,0,,,
0,Jim Rowinski,1988-89,28.0,['TOT' 'DET' 'PHI' 'MIA'],NBA,"C,PF",14.0,0.0,8.0,1.0,2.3,0.5,0.0,0.0,,1.0,2.3,0.5,0.5,1.6,1.9,1.0,1.2,0.9,2.1,0.4,0.1,0.1,0.7,1.4,3.6,1,11.0,7.0,1.0,1.0,1.0,8.5,['PURDUE'],,0,0,0,16,1984,
0,Willis Reed,1964-65,22.0,['NYK'],NBA,C,82.0,,39.1,8.7,18.2,0.521,,,,,,,,4.6,6.3,0.792,2.5,4.9,14.7,2.3,0.6,1.1,,4.3,21.7,0,53.0,33.0,9.0,1.0,1.0,,['GRAMBLING'],https://www.basketball-reference.com/req/202106291/images/headshots/reedwi01.jpg,7,2,0,1,1964,
0,Wayne Radford,1978-79,22.0,['IND'],NBA,SG,52.0,,12.5,1.6,3.4,0.474,,,,,,,,0.7,0.9,0.8,0.5,0.8,1.3,1.1,0.6,0.0,0.9,1.2,3.9,0,15.0,5.0,5.0,3.0,1.0,9.3,['INDIANA'],,0,0,0,5,1978,
0,Igor Rakočević,2002-03,24.0,['MIN'],NBA,PG,42.0,0.0,5.8,0.5,1.4,0.379,0.1,0.3,0.417,0.4,1.1,0.37,0.422,0.7,0.9,0.806,0.1,0.3,0.4,0.8,0.1,0.0,0.5,0.6,1.9,0,9.0,3.0,3.0,1.0,,8.1,,,0,0,0,22,2000,
0,Giff Roux,1946-47,23.0,['STB' 'TOT' 'PRO'],BAA,,60.0,,,2.4,8.0,0.297,,,,,,,,1.2,2.7,0.882,,,,0.6,,,,1.6,5.9,1,24.0,,3.0,,,,,,0,0,0,,,
0,Jamal Robinson,2000-01,27.0,['MIA'],NBA,SF,6.0,0.0,12.0,0.5,3.7,0.136,0.0,0.3,0.0,0.5,3.3,0.15,0.136,0.0,0.0,,0.5,1.3,1.8,0.3,1.0,0.0,0.5,1.2,1.0,0,2.0,3.0,1.0,2.0,,1.9,['VIRGINIA'],,0,0,0,,,
0,Aleksandar Radojević,1999-00,23.0,['TOR' 'UTA'],NBA,C,12.0,6.0,10.7,0.7,2.3,0.316,0.0,0.0,,0.7,2.3,0.316,0.316,1.0,2.0,0.7,0.8,2.0,2.7,0.5,0.7,0.3,1.7,2.7,2.3,0,6.0,8.0,3.0,1.0,1.0,4.1,['BARTONCCC'],,0,0,0,12,1999,
0,Luke Ridnour,2003-04,22.0,['SEA' 'MIL' 'MIN' 'TOT' 'CHA' 'ORL'],NBA,PG,82.0,82.0,33.2,4.6,10.4,0.478,1.1,2.9,0.44,3.7,8.2,0.513,0.528,2.5,2.9,0.907,0.7,2.6,3.0,7.0,1.6,0.3,2.2,2.8,12.1,1,32.0,9.0,15.0,6.0,3.0,28.0,['OREGON'],https://www.basketball-reference.com/req/202106291/images/headshots/ridnolu01.jpg,0,0,0,14,2003,
0,Richard Rellford,1987-88,23.0,['SAS'],NBA,SF,4.0,0.0,10.5,1.3,2.0,0.625,0.0,0.0,,1.3,2.0,0.625,0.625,1.5,2.0,0.75,0.5,1.3,1.8,0.3,0.0,0.8,1.0,0.8,4.0,0,8.0,4.0,1.0,,2.0,7.8,['MICHIGAN'],,0,0,0,2,1986,
0,Fred Roberts,1983-84,23.0,['SAS' 'TOT' 'UTA' 'BOS' 'MIL' 'CLE' 'LAL' 'DAL'],NBA,PF,82.0,82.0,27.3,4.4,8.2,0.536,0.2,0.5,1.0,4.3,8.0,0.547,0.542,2.4,3.0,0.84,1.3,2.6,3.8,1.8,0.8,0.5,1.6,2.8,10.8,1,34.0,15.0,9.0,6.0,4.0,31.2,['BYU'],,0,0,0,4,1982,
0,Jerry Reynolds,1985-86,23.0,['MIL' 'SEA' 'ORL'],NBA,SF,80.0,40.0,27.1,4.6,11.3,0.449,0.1,0.5,0.5,4.6,10.9,0.465,0.452,4.2,5.2,0.836,1.4,3.5,4.8,3.3,1.4,1.0,2.2,2.4,12.9,0,34.0,14.0,11.0,7.0,5.0,29.9,['LSU'],,0,0,0,22,1985,
0,Glenn Robinson III,2014-15,21.0,['TOT' 'MIN' 'PHI' 'IND' 'DET' 'GSW' 'SAC'],NBA,"SF,SG",69.0,52.0,31.6,5.1,10.6,0.518,1.4,3.5,0.412,3.7,7.0,0.603,0.571,1.3,1.5,0.917,1.4,3.3,4.7,1.8,0.9,0.3,1.0,1.7,12.9,1,25.0,12.0,7.0,4.0,3.0,24.2,['MICHIGAN'],https://www.basketball-reference.com/req/202106291/images/headshots/robingl02.jpg,0,0,0,10,2014,
0,John Richter,1959-60,22.0,['BOS'],NBA,C,66.0,,12.2,1.7,5.0,0.34,,,,,,,,0.9,1.8,0.504,,,4.7,0.4,,,,2.4,4.3,0,18.0,19.0,4.0,,,,['NCSTATE'],,0,1,0,8,1959,
0,Rick Roberson,1969-70,22.0,['LAL' 'CLE' 'POR' 'NOJ' 'KCK'],NBA,C,74.0,,35.0,5.3,11.6,0.457,,,,,,,,3.4,5.8,0.649,3.6,6.5,12.7,2.2,0.9,0.8,,4.0,13.5,0,37.0,25.0,8.0,3.0,4.0,-1.1,['CINCY'],,0,0,0,15,1969,
0,Jerry Rullo,1946-47,23.0,['PHW' 'BLB'],BAA,,50.0,,,1.4,4.7,0.333,,,,,,,,0.8,1.2,1.0,,,,1.2,,,,1.8,3.5,0,15.0,,6.0,,,,,,0,1,0,,,
0,Andre Roberson,2013-14,22.0,['OKC' 'BRK'],NBA,SG,79.0,79.0,30.1,2.7,5.9,0.537,0.6,2.3,0.311,2.2,3.5,0.627,0.562,0.6,1.4,0.7,1.9,3.9,5.1,1.2,1.2,1.0,0.8,2.6,6.6,0,19.0,12.0,5.0,5.0,4.0,20.3,['COLORADO'],https://www.basketball-reference.com/req/202106291/images/headshots/roberan03.jpg,0,0,0,26,2013,
0,Ivan Rabb,2017-18,20.0,['MEM'],NBA,PF,49.0,13.0,14.7,2.4,4.3,0.566,0.1,0.3,0.2,2.4,4.2,0.574,0.566,1.0,1.4,0.806,1.5,2.9,4.4,1.1,0.3,0.4,1.0,1.8,5.8,0,19.0,13.0,6.0,2.0,3.0,21.5,['CALIFORNIA'],https://www.basketball-reference.com/req/202106291/images/headshots/rabbiv01.jpg,0,0,0,5,2017,
0,Derrick Rowland,1985-86,26.0,['MIL'],NBA,SG,2.0,0.0,4.5,0.5,1.5,0.333,0.0,0.0,,0.5,1.5,0.333,0.333,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,1.5,0,2.0,1.0,1.0,,,1.7,['SUNYPOTS'],,0,0,0,8,1981,
0,Carlos Rogers,1994-95,23.0,['GSW' 'TOR' 'TOT' 'POR' 'HOU' 'IND'],NBA,C,56.0,18.0,24.9,3.8,7.2,1.0,0.4,1.2,0.379,3.6,6.7,1.0,1.0,1.8,3.0,0.6,2.2,3.5,5.7,0.9,0.8,1.2,1.7,2.5,9.8,1,28.0,17.0,7.0,4.0,7.0,22.6,['ARKANSASLR' 'TENNST'],,0,0,0,11,1994,
0,Hank Rosenstein,1946-47,26.0,['TOT' 'NYK' 'PRO'],BAA,,60.0,,,2.8,8.4,0.331,,,,,,,,3.0,4.5,0.669,,,,0.6,,,,3.5,8.6,1,25.0,,,,,,,,0,0,0,,,
0,Sam Ranzino,1951-52,23.0,['ROC'],NBA,SG,39.0,,6.0,0.8,2.3,0.333,,,,,,,,0.7,0.9,0.703,,,1.0,0.6,,,,1.6,2.2,0,13.0,10.0,5.0,,,,['NCSTATE'],,0,0,0,8,1951,
0,Marlon Redmond,1978-79,23.0,['TOT' 'KCK' 'PHI'],NBA,SG,53.0,,15.0,3.3,7.7,0.432,0.0,0.4,0.0,3.3,7.7,0.457,0.432,1.0,1.4,0.706,1.2,1.4,2.2,1.2,0.6,0.4,1.1,1.9,7.2,1,19.0,6.0,6.0,2.0,2.0,15.1,['SANFRAN'],,0,0,0,16,1977,
0,Dennis Rodman,1986-87,25.0,['DET' 'SAS' 'CHI' 'LAL' 'DAL'],NBA,SF,82.0,80.0,40.3,4.9,8.6,0.595,0.4,1.2,0.317,4.8,8.4,0.614,0.601,1.9,3.5,0.714,6.4,12.3,18.7,3.1,0.9,0.9,2.2,3.6,11.6,0,34.0,34.0,10.0,4.0,5.0,36.2,['SEOKLAHOMA'],https://www.basketball-reference.com/req/202106291/images/headshots/rodmade01.jpg,2,5,0,3,1986,1.0
0,Chick Reiser,1947-48,33.0,['BLB' 'WSC'],BAA,,67.0,,,4.3,13.4,0.335,,,,,,,,3.3,4.5,0.835,,,,2.6,,,,3.7,11.5,0,25.0,,6.0,,,,,,0,1,0,,1947,
0,Sherwin Raiken,1952-53,24.0,['NYK'],NBA,,6.0,,10.5,0.5,3.5,0.143,,,,,,,,0.5,1.3,0.375,,,1.3,1.0,,,,1.7,1.5,0,3.0,,,,,,['VILLANOVA'],,0,0,0,,,
0,Nick Richards,2020-21,23.0,['CHO'],NBA,PF,65.0,9.0,18.7,3.0,4.8,0.667,0.0,0.1,1.0,3.0,4.8,0.667,0.667,2.1,2.8,0.749,2.3,4.1,6.4,0.6,0.2,1.1,0.9,2.4,8.2,0,20.0,17.0,4.0,3.0,5.0,23.9,['KENTUCKY'],https://www.basketball-reference.com/req/202106291/images/headshots/richani01.jpg,0,0,0,12,2020,
0,Lennie Rosenbluth,1957-58,25.0,['PHW'],NBA,SF,53.0,,7.1,1.7,5.0,0.343,,,,,,,,1.0,1.6,0.724,,,1.9,0.4,,,,0.7,4.4,0,19.0,11.0,3.0,,,,['UNC'],,0,0,0,6,1957,
0,Tom Riker,1972-73,22.0,['NYK'],NBA,C,51.0,,9.5,1.0,2.9,0.448,,,,,,,,1.1,1.7,0.706,0.8,1.3,2.1,0.4,0.3,0.1,,1.3,3.0,0,12.0,9.0,3.0,2.0,1.0,,['SCAROLINA'],,0,0,0,8,1972,
0,Ronnie Robinson,1973-74,22.0,['TOT' 'UTS' 'MMT' 'MMS'],ABA,PF,62.0,,21.6,3.2,7.1,0.474,0.0,0.0,0.0,3.2,7.0,0.474,0.474,0.8,1.2,0.674,2.1,3.3,5.4,0.9,0.5,0.2,1.1,2.3,7.2,1,16.0,15.0,3.0,2.0,1.0,,['MEMPHIS'],,0,0,0,8,1973,
0,Bob Royer,1949-50,22.0,['DNN'],NBA,,42.0,,,1.9,5.5,0.338,,,,,,,,1.0,1.4,0.707,,,,2.0,,,,1.7,4.7,0,13.0,,4.0,,,,['INDIANAST'],,0,0,0,,1949,
0,Ryan Reid,2011-12,25.0,['OKC'],NBA,PF,5.0,0.0,3.4,0.8,1.0,0.8,0.0,0.0,,0.8,1.0,0.8,0.8,0.0,0.0,,0.2,0.2,0.4,0.0,0.0,0.0,0.2,0.2,1.6,0,4.0,1.0,,,,3.1,['FLORIDAST'],https://www.basketball-reference.com/req/202106291/images/headshots/reidry01.jpg,0,0,0,27,2010,
0,Wally Rank,1980-81,22.0,['SDC'],NBA,SF,25.0,,6.1,0.8,2.3,0.368,0.0,0.0,,0.8,2.3,0.368,0.368,0.5,1.1,0.464,0.7,0.5,1.2,0.7,0.3,0.0,1.0,1.3,2.2,0,6.0,4.0,3.0,2.0,1.0,4.4,['SANJOSEST'],,0,0,0,7,1980,
0,Doug Roth,1989-90,22.0,['WSB'],NBA,C,42.0,0.0,9.8,0.9,2.0,0.43,0.0,0.0,0.0,0.9,2.0,0.435,0.43,0.2,0.3,0.5,1.0,1.8,2.9,0.5,0.2,0.3,0.4,1.7,1.9,0,8.0,13.0,3.0,1.0,3.0,9.0,['TENNESSEE'],,0,0,0,14,1989,
0,Frank Reddout,1953-54,22.0,['ROC'],NBA,,7.0,,2.6,0.7,0.9,0.833,,,,,,,,0.4,0.6,0.75,,,1.3,0.0,,,,0.9,1.9,0,6.0,,,,,,['SYRACUSE'],,0,0,0,,1953,
0,Jackie Robinson,1978-79,23.0,['SEA' 'DET' 'CHI'],NBA,SF,12.0,0.0,9.7,1.6,3.4,0.529,0.0,0.1,0.0,1.6,3.4,0.563,0.529,1.3,1.6,1.0,1.0,0.8,1.6,1.1,0.4,0.4,0.9,1.1,3.9,0,10.0,5.0,6.0,2.0,2.0,8.0,['UNLV'],,0,1,0,1,1978,
0,Paul Reed,2020-21,21.0,['PHI'],NBA,PF,69.0,2.0,10.9,1.8,3.0,0.593,0.1,0.2,0.25,1.8,2.9,0.606,0.596,0.6,0.7,0.745,1.6,2.2,3.8,0.5,0.9,0.7,0.7,1.8,4.2,0,25.0,14.0,3.0,6.0,5.0,26.7,['DEPAUL'],https://www.basketball-reference.com/req/202106291/images/headshots/reedpa01.jpg,0,0,0,28,2020,
0,Mickey Rottner,1946-47,27.0,['CHS'],BAA,,56.0,,,3.4,11.7,0.29,,,,,,,,0.8,1.4,0.544,,,,1.7,,,,1.9,7.6,0,22.0,,2.0,,,,,,0,0,0,,,
0,Cam Reddish,2019-20,20.0,['ATL' 'TOT' 'NYK' 'POR'],NBA,SF,58.0,34.0,28.8,4.1,10.1,0.449,1.7,4.8,0.379,2.5,5.6,0.568,0.523,2.6,3.2,0.906,0.8,3.2,4.0,1.9,1.3,0.5,1.7,2.6,11.9,1,34.0,8.0,8.0,5.0,3.0,24.5,['DUKE'],https://www.basketball-reference.com/req/202106291/images/headshots/reddica01.jpg,0,0,0,10,2019,
0,Tree Rollins,1977-78,22.0,['ATL' 'CLE' 'DET' 'HOU' 'ORL'],NBA,C,82.0,80.0,30.9,3.7,6.9,0.584,0.0,0.0,0.0,3.7,6.9,0.584,0.584,1.9,2.7,0.875,3.5,6.7,9.4,1.0,0.7,4.3,1.5,4.1,8.9,0,26.0,23.0,6.0,5.0,12.0,28.5,['CLEMSON'],https://www.basketball-reference.com/req/202106291/images/headshots/rollitr01.jpg,0,0,0,14,1977,4.0
0,Damjan Rudež,2014-15,28.0,['IND' 'MIN' 'ORL'],NBA,SF,68.0,2.0,15.4,1.8,3.9,0.452,1.0,2.5,0.406,0.7,1.4,0.667,0.584,0.2,0.3,1.0,0.2,0.6,0.7,0.8,0.3,0.1,0.7,1.2,4.8,0,18.0,3.0,5.0,2.0,1.0,15.5,,https://www.basketball-reference.com/req/202106291/images/headshots/rudezda01.jpg,0,0,0,,,
0,Malik Rose,1996-97,22.0,['CHH' 'SAS' 'TOT' 'NYK' 'OKC'],NBA,PF,82.0,35.0,24.5,3.7,8.0,0.477,0.1,0.3,1.0,3.6,7.9,0.484,0.477,3.1,3.9,0.813,2.1,4.5,6.4,1.6,1.0,0.7,2.2,3.2,10.4,1,34.0,22.0,9.0,5.0,5.0,26.6,['DREXEL'],https://www.basketball-reference.com/req/202106291/images/headshots/rosema01.jpg,0,2,0,15,1996,
0,Bob Rensberger,1946-47,25.0,['CHS'],BAA,,3.0,,,0.0,2.3,0.0,,,,,,,,0.0,0.0,,,,,0.0,,,,1.3,0.0,0,,,,,,,,,0,0,0,,,
0,James Robinson,1993-94,23.0,['POR' 'MIN' 'LAC' 'TOT' 'ORL'],NBA,PG,76.0,25.0,21.7,3.6,8.8,0.409,1.5,3.9,0.4,2.5,5.6,0.456,0.512,1.4,1.9,0.741,0.7,1.6,2.1,2.5,1.0,0.3,1.8,2.1,9.2,1,30.0,8.0,11.0,4.0,2.0,26.1,['ALABAMA'],,0,0,0,21,1993,
0,Anthony Roberts,1977-78,22.0,['DEN' 'WSB'],NBA,SF,82.0,0.0,21.1,3.8,9.0,0.424,0.0,0.0,0.0,3.8,9.0,0.424,0.424,1.9,2.6,0.722,2.3,2.6,4.7,1.7,0.6,0.1,1.4,2.6,9.5,0,27.0,14.0,9.0,4.0,1.0,20.5,['ORALROB'],,0,0,0,21,1977,
0,Devin Robinson,2017-18,22.0,['WAS'],NBA,SF,7.0,0.0,13.6,2.7,4.6,0.594,0.0,0.3,0.0,2.7,4.3,0.633,0.594,1.3,2.0,0.643,2.0,3.0,5.0,0.9,1.0,0.9,0.3,2.0,6.7,0,14.0,6.0,3.0,1.0,2.0,11.7,['FLORIDA'],https://www.basketball-reference.com/req/202106291/images/headshots/robinde01.jpg,0,0,0,,,
0,Don Ray,1949-50,28.0,['TRI'],NBA,,61.0,,,2.1,6.6,0.323,,,,,,,,1.7,2.4,0.698,,,,1.0,,,,2.4,6.0,0,17.0,,1.0,,,,,,0,0,0,11,1948,
0,Gene Rock,1947-48,26.0,['CHS'],BAA,,11.0,,,0.4,1.6,0.222,,,,,,,,0.2,0.4,0.5,,,,0.0,,,,0.7,0.9,0,4.0,,,,,,,,0,0,0,,,
0,Bill Russell,1956-57,22.0,['BOS'],NBA,C,81.0,,45.2,7.6,16.6,0.467,,,,,,,,3.8,6.6,0.612,,,24.7,5.8,,,,3.2,18.9,0,37.0,51.0,13.0,,,,['SANFRAN'],https://www.basketball-reference.com/req/202106291/images/headshots/russebi01.jpg,12,11,1,2,1956,16.0
0,Lawrence Roberts,2005-06,23.0,['MEM'],NBA,C,54.0,18.0,17.9,1.7,3.9,0.455,0.0,0.1,0.0,1.7,3.8,0.476,0.455,1.8,2.4,0.725,1.9,3.0,4.8,0.6,0.7,0.2,0.7,2.5,5.2,0,18.0,14.0,3.0,3.0,2.0,21.2,['BAYLOR' 'MISSST'],,0,0,0,25,2005,
0,Rumeal Robinson,1990-91,24.0,['ATL' 'NJN' 'TOT' 'CHH' 'POR' 'LAL' 'PHO'],NBA,PG,81.0,64.0,27.4,5.2,11.5,0.471,0.7,1.8,0.467,4.8,10.2,0.542,0.515,2.2,3.4,0.87,0.8,1.9,2.7,5.5,1.3,0.3,2.5,2.2,13.0,1,31.0,12.0,15.0,7.0,3.0,26.2,['MICHIGAN'],,0,0,0,10,1990,2.0
0,Robert Reid,1977-78,22.0,['HOU' 'CHH' 'TOT' 'POR' 'PHI'],NBA,SF,82.0,75.0,37.8,6.5,14.8,0.492,0.7,2.2,0.382,6.5,14.2,0.492,0.492,2.8,3.7,0.794,2.3,5.1,7.1,4.3,2.0,1.0,2.4,4.0,15.9,1,32.0,16.0,12.0,8.0,5.0,27.8,['STMARYTX'],https://www.basketball-reference.com/req/202106291/images/headshots/reidro01.jpg,0,0,0,18,1977,
0,Joe Roberts,1960-61,24.0,['SYR' 'KEN'],NBA,SF,80.0,,20.5,3.0,7.7,0.393,0.0,0.1,0.333,3.0,7.7,0.393,0.393,1.6,2.4,0.686,,,6.7,0.6,,,0.8,2.9,7.7,0,24.0,18.0,3.0,,,,['OHIOST'],,0,0,0,5,1960,
0,Ed Rains,1981-82,25.0,['SAS'],NBA,SF,49.0,15.0,13.0,1.6,3.6,0.435,0.0,0.0,0.0,1.6,3.6,0.44,0.435,0.9,1.3,0.674,0.8,0.9,1.6,0.8,0.4,0.0,0.7,1.5,3.9,0,21.0,6.0,5.0,3.0,1.0,15.1,['SALABAMA'],,0,0,0,7,1981,
0,Campy Russell,1974-75,23.0,['CLE' 'NYK'],NBA,SF,82.0,63.0,38.6,8.1,17.1,0.482,0.3,0.7,0.439,8.1,17.1,0.482,0.492,5.6,7.1,0.797,2.1,4.8,6.8,4.7,1.8,0.5,3.6,3.1,21.9,0,41.0,16.0,12.0,5.0,4.0,37.0,['MICHIGAN'],https://www.basketball-reference.com/req/202106291/images/headshots/russeca02.jpg,1,0,0,8,1974,1.0
0,Marv Roberts,1971-72,22.0,['DNR' 'TOT' 'CAR' 'KEN' 'VIR' 'LAL'],ABA,SF,83.0,,25.4,4.9,10.5,0.463,0.0,0.1,1.0,4.8,10.4,0.464,0.464,2.6,3.3,0.794,2.6,3.5,6.2,2.0,0.9,0.2,1.7,2.5,12.3,1,30.0,16.0,8.0,2.0,1.0,6.5,['UTAHST'],,0,1,0,10,1971,
0,J.R. Reid,1989-90,21.0,['CHH' 'TOT' 'SAS' 'NYK' 'LAL' 'MIL' 'CLE'],NBA,C,83.0,82.0,34.8,5.5,10.6,0.55,0.0,0.2,0.5,5.5,10.6,0.55,0.55,4.2,5.3,0.798,2.4,6.0,8.4,1.6,1.4,0.7,2.1,3.9,15.2,1,29.0,20.0,6.0,6.0,5.0,26.3,['UNC'],,0,0,0,5,1989,
0,Grant Riller,2020-21,23.0,['CHO'],NBA,PG,7.0,0.0,3.9,1.1,1.7,0.667,0.3,0.6,0.5,0.9,1.1,0.75,0.75,0.0,0.0,,0.0,0.1,0.1,0.4,0.1,0.0,0.1,0.0,2.6,0,6.0,1.0,1.0,1.0,,5.1,['CHARLESTON'],https://www.basketball-reference.com/req/202106291/images/headshots/rillegr01.jpg,0,0,0,26,2020,
0,Ray Radziszewski,1957-58,22.0,['PHW'],NBA,,1.0,,6.0,0.0,3.0,0.0,,,,,,,,0.0,0.0,,,,2.0,1.0,,,,1.0,0.0,0,,2.0,1.0,,,,['STJOSEPHS'],,0,0,0,6,1957,
0,Bryon Russell,1993-94,23.0,['UTA' 'WAS' 'LAL' 'DEN'],NBA,SF,82.0,81.0,35.4,5.0,11.1,0.484,1.3,3.4,0.413,3.7,7.9,0.531,0.566,2.9,3.9,0.821,1.3,4.0,5.3,2.1,1.6,0.4,1.7,3.1,14.1,0,25.0,15.0,6.0,6.0,3.0,24.8,['LONGBEACH'],https://www.basketball-reference.com/req/202106291/images/headshots/russebr01.jpg,0,0,0,18,1993,
0,Bill Robinzine,1975-76,23.0,['KCK' 'TOT' 'CLE' 'DAL' 'UTA'],NBA,PF,82.0,9.0,27.6,5.6,11.3,0.548,0.0,0.1,0.5,5.6,11.3,0.548,0.548,3.0,3.9,0.813,2.7,5.1,7.8,1.6,1.3,0.3,2.5,4.5,13.9,1,32.0,18.0,9.0,5.0,3.0,23.8,['DEPAUL'],,0,0,0,10,1975,
0,Mark Radford,1981-82,22.0,['SEA'],NBA,SG,54.0,2.0,8.6,1.6,3.2,0.54,0.1,0.3,0.667,1.5,2.9,0.536,0.55,0.8,1.6,0.507,0.3,0.6,0.9,1.9,0.6,0.1,1.4,1.5,3.7,0,22.0,5.0,7.0,4.0,2.0,16.4,['OREGONST'],,0,0,0,7,1981,
0,Dan Roundfield,1975-76,22.0,['INA' 'IND' 'ATL' 'DET' 'WSB'],ABA,PF,81.0,76.0,36.5,7.3,15.5,0.527,0.1,0.4,0.2,7.2,15.1,0.528,0.527,5.1,6.7,0.792,4.1,8.1,11.8,2.9,1.2,2.2,3.2,4.5,19.0,0,38.0,26.0,11.0,5.0,9.0,33.7,['CMICHIGAN'],https://www.basketball-reference.com/req/202106291/images/headshots/roundda01.jpg,3,0,0,10,1975,1.0
0,Austin Rivers,2012-13,20.0,['NOH' 'NOP' 'TOT' 'LAC' 'WAS' 'HOU' 'NYK' 'DEN' 'MIN'],NBA,SG,76.0,59.0,33.7,5.6,13.2,0.442,2.2,5.9,0.378,3.4,7.3,0.563,0.541,1.8,2.6,0.769,0.4,2.2,2.6,4.0,1.2,0.3,1.8,2.9,15.1,1,41.0,10.0,10.0,5.0,2.0,35.0,['DUKE'],https://www.basketball-reference.com/req/202106291/images/headshots/riverau01.jpg,0,0,0,10,2012,
0,Cameron Reynolds,2018-19,23.0,['MIN' 'TOT' 'SAS' 'HOU'],NBA,SG,19.0,0.0,17.0,2.5,8.0,0.5,1.5,6.0,0.412,1.0,2.0,0.5,0.558,0.4,0.5,0.889,1.0,1.5,2.5,1.0,0.3,0.1,0.3,1.4,6.5,1,19.0,6.0,2.0,2.0,1.0,15.4,['TULANE'],https://www.basketball-reference.com/req/202106291/images/headshots/reynoca01.jpg,0,0,0,,,
0,Terrance Roberson,2000-01,24.0,['CHH'],NBA,SF,3.0,0.0,4.3,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.7,1.0,0.0,0,,1.0,1.0,,,-0.1,['FRESNOST'],,0,0,0,,,
0,Orlando Robinson,2022-23,22.0,['MIA'],NBA,C,31.0,1.0,13.7,1.5,2.9,0.528,0.0,0.2,0.0,1.5,2.7,0.566,0.528,0.7,1.0,0.71,1.5,2.5,4.1,0.8,0.4,0.4,0.5,1.7,3.7,0,15.0,9.0,4.0,3.0,2.0,18.5,['FRESNOST'],https://www.basketball-reference.com/req/202106291/images/headshots/robinor01.jpg,0,0,0,,,
0,Alvin Robertson,1984-85,22.0,['SAS' 'MIL' 'TOT' 'DET' 'TOR'],NBA,SG,82.0,82.0,36.3,8.0,17.2,0.514,0.8,2.6,0.365,7.7,16.0,0.535,0.518,3.3,4.5,0.795,2.8,4.1,6.9,6.8,3.7,0.8,3.6,4.0,19.6,1,41.0,16.0,17.0,10.0,5.0,39.4,['ARKANSAS'],https://www.basketball-reference.com/req/202106291/images/headshots/roberal01.jpg,4,0,0,7,1984,13.0
0,George Ratkovicz,1949-50,27.0,['SYR' 'TOT' 'BLB' 'MLH'],NBA,PF,71.0,,33.4,4.0,9.6,0.415,,,,,,,,4.9,6.7,0.731,,,8.3,3.3,,,,4.2,12.9,1,24.0,20.0,10.0,,,,,,0,0,0,,,1.0
0,Rob Rose,1988-89,24.0,['LAC'],NBA,SG,2.0,0.0,1.5,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,0.7,['GEORGEMAS'],,0,0,0,,,
0,Pierre Russell,1971-72,22.0,['KEN'],ABA,SG,59.0,,10.5,2.0,4.5,0.447,0.0,0.3,0.118,2.0,4.2,0.47,0.451,0.8,1.3,0.762,0.9,1.3,2.2,1.0,,,0.6,1.4,4.9,0,19.0,9.0,5.0,,,,['KANSAS'],,0,0,0,12,1971,
