,Name,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MidSeasonTrade,"Career high, Points","Career high, Rebounds","Career high, Assists","Career high, Steals","Career high, Blocks","Career high, Game Score",College,Image URL,All Star Games,Championships,HOF,Pick #,Draft Year,Triple-Doubles
0,Richard Hamilton,1999-00,21.0,['WAS' 'DET' 'CHI'],NBA,SG,82.0,82.0,38.5,8.1,17.2,0.491,1.0,3.0,0.458,7.4,16.5,0.494,0.515,5.4,6.4,0.89,1.2,2.9,3.9,4.9,1.3,0.2,2.9,3.1,20.1,0,51.0,11.0,16.0,5.0,3.0,36.9,['UCONN'],https://www.basketball-reference.com/req/202106291/images/headshots/hamilri01.jpg,3,1,0,7,1999,
0,Lester Hudson,2009-10,25.0,['TOT' 'BOS' 'MEM' 'WAS' 'CLE' 'LAC'],NBA,PG,25.0,0.0,24.2,4.5,11.6,0.429,1.2,4.7,0.6,3.4,6.9,0.5,0.536,2.5,2.9,0.857,0.5,3.0,3.5,2.7,1.2,0.2,2.3,2.0,12.7,1,26.0,8.0,7.0,3.0,1.0,21.1,['TNMARTIN'],https://www.basketball-reference.com/req/202106291/images/headshots/hudsole01.jpg,0,0,0,28,2009,
0,Steve Hayes,1981-82,26.0,['TOT' 'SAS' 'DET' 'CLE' 'SEA' 'PHI' 'UTA'],NBA,C,65.0,3.0,16.3,1.8,3.6,0.556,0.0,0.0,0.0,1.8,3.6,0.556,0.556,1.0,1.6,0.61,1.6,2.6,3.8,0.9,0.3,0.7,0.8,3.3,4.5,1,15.0,10.0,4.0,2.0,4.0,14.0,['IDAHOST'],,0,0,0,10,1977,
0,Haywood Highsmith,2018-19,22.0,['PHI' 'MIA'],NBA,SF,54.0,11.0,17.9,1.7,4.0,0.431,0.7,2.0,0.339,1.0,2.0,0.6,0.516,0.2,0.5,0.464,1.1,2.4,3.5,0.8,0.7,0.3,0.8,1.5,4.4,0,18.0,14.0,3.0,4.0,2.0,18.1,,https://www.basketball-reference.com/req/202106291/images/headshots/highsha01.jpg,0,0,0,,,
0,Al Henry,1970-71,21.0,['PHI'],NBA,C,43.0,,9.8,1.6,3.6,0.436,,,,,,,,1.2,1.7,0.714,,,3.2,0.2,,,,1.0,4.3,0,13.0,12.0,1.0,,,,,,0,0,0,12,1970,
0,Rod Higgins,1982-83,23.0,['CHI' 'TOT' 'SEA' 'SAS' 'NJN' 'GSW' 'SAC' 'CLE'],NBA,SF,82.0,67.0,32.2,5.6,10.7,0.526,1.3,3.8,0.487,5.3,10.1,0.549,0.539,4.0,4.7,0.861,1.9,3.7,5.1,2.8,1.0,2.0,1.6,3.0,15.5,1,41.0,12.0,9.0,6.0,5.0,36.9,['FRESNOST'],,0,0,0,8,1982,
0,Aaron Holiday,2018-19,22.0,['IND' 'TOT' 'WAS' 'PHO' 'ATL'],NBA,PG,66.0,33.0,24.5,3.5,8.5,0.467,1.3,3.3,0.444,2.2,5.2,0.524,0.521,1.4,1.5,0.939,0.7,2.0,2.5,3.4,0.8,0.3,1.3,1.8,9.5,1,25.0,7.0,13.0,4.0,2.0,23.2,['UCLA'],https://www.basketball-reference.com/req/202106291/images/headshots/holidaa01.jpg,0,0,0,23,2018,
0,Al Hairston,1968-69,23.0,['SEA'],NBA,SG,39.0,,7.0,1.0,2.9,0.375,,,,,,,,0.3,0.4,1.0,,,1.7,2.0,,,,1.0,2.3,0,10.0,7.0,4.0,,,,['BOWLGREEN'],,0,0,0,2,1968,
0,Tito Horford,1988-89,23.0,['MIL' 'WSB'],NBA,C,35.0,0.0,9.3,0.6,1.8,0.326,0.0,0.0,,0.6,1.8,0.326,0.326,0.5,0.8,0.632,0.5,1.1,1.7,0.1,0.3,1.0,0.6,1.0,1.7,0,10.0,7.0,1.0,1.0,3.0,7.0,['MIAMIFL'],,0,0,0,14,1988,
0,Tom Hovasse,1994-95,28.0,['ATL'],NBA,SF,2.0,0.0,2.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0,,,,1.0,,0.0,['PENNST'],,0,0,0,,,
