,Name,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MidSeasonTrade,"Career high, Points","Career high, Rebounds","Career high, Assists","Career high, Steals","Career high, Blocks","Career high, Game Score",College,Image URL,All Star Games,Championships,HOF,Pick #,Draft Year,Triple-Doubles
0,Anthony Bowie,1988-89,25.0,['SAS' 'HOU' 'ORL' 'NYK'],NBA,SG,77.0,45.0,33.1,6.0,12.2,0.542,0.3,0.8,0.75,5.7,11.3,0.527,0.568,2.3,2.6,0.889,1.4,3.4,4.7,3.1,1.1,0.7,2.1,2.4,14.6,0,31.0,10.0,10.0,4.0,3.0,23.1,['OKLAHOMA'],https://www.basketball-reference.com/req/202106291/images/headshots/bowiean01.jpg,0,0,0,19,1986,1.0
0,Ernie Beck,1953-54,22.0,['PHW' 'TOT' 'STL' 'SYR'],NBA,SG,72.0,,28.1,3.8,9.6,0.398,,,,,,,,2.4,2.9,1.0,,,4.3,2.7,,,,2.4,10.1,1,27.0,16.0,11.0,,,,['UPENN'],,0,1,0,1,1953,
0,Damone Brown,2001-02,22.0,['PHI' 'TOR' 'NJN' 'WAS'],NBA,SF,17.0,3.0,23.0,2.2,7.0,0.381,0.3,0.8,0.364,2.2,6.6,0.4,0.403,1.2,1.6,0.875,1.0,2.4,3.0,1.0,0.7,0.4,1.2,2.8,5.6,0,13.0,8.0,6.0,2.0,2.0,8.6,['SYRACUSE'],,0,0,0,8,2001,
0,Uwe Blab,1985-86,23.0,['DAL' 'TOT' 'GSW' 'SAS'],NBA,C,73.0,33.0,12.0,0.9,2.2,0.545,0.0,0.0,,0.9,2.2,0.545,0.545,0.8,1.4,0.8,0.7,1.8,2.5,0.6,0.1,0.6,0.8,2.3,2.6,1,14.0,10.0,3.0,2.0,3.0,15.1,['INDIANA'],,0,0,0,17,1985,
0,Allan Bristow,1973-74,22.0,['PHI' 'SAA' 'SAS' 'UTA' 'DAL'],NBA,SF,82.0,54.0,28.1,4.6,9.6,0.492,0.2,0.4,0.462,4.6,9.5,0.492,0.492,2.5,3.1,0.848,2.1,4.2,6.2,5.5,1.1,0.2,2.2,2.7,11.6,0,31.0,13.0,14.0,5.0,2.0,32.4,['VATECH'],,0,0,0,3,1973,
0,Melvin Booker,1995-96,23.0,['HOU' 'TOT' 'DEN' 'GSW'],NBA,PG,21.0,4.0,25.6,2.8,6.3,0.5,0.7,2.2,0.5,2.1,4.1,0.5,0.625,1.1,1.3,0.9,0.4,1.3,1.8,3.1,0.5,0.1,1.4,1.8,7.3,1,16.0,4.0,7.0,2.0,1.0,10.9,['MISSOURI'],,0,0,0,,,
0,Keith Bogans,2003-04,23.0,['ORL' 'CHA' 'TOT' 'HOU' 'MIL' 'SAS' 'CHI' 'NJN' 'BRK' 'BOS'],NBA,SF,82.0,82.0,32.2,3.5,9.3,0.5,1.8,5.0,0.5,2.8,7.0,0.615,0.75,2.1,2.7,1.0,1.5,3.7,4.5,2.5,1.0,0.2,1.6,3.0,9.6,1,28.0,12.0,7.0,6.0,2.0,22.6,['KENTUCKY'],https://www.basketball-reference.com/req/202106291/images/headshots/boganke01.jpg,0,0,0,14,2003,
0,Ben Bentil,2016-17,21.0,['DAL'],NBA,PF,3.0,0.0,3.3,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,,0.0,0.7,0.7,0.0,0.0,0.0,0.3,0.3,0.0,0,,2.0,,,,-0.4,['PROVIDENCE'],https://www.basketball-reference.com/req/202106291/images/headshots/bentibe01.jpg,0,0,0,21,2016,
0,Norton Barnhill,1976-77,23.0,['SEA'],NBA,SG,4.0,,2.5,0.5,1.5,0.333,,,,,,,,0.0,0.0,,0.5,0.3,0.8,0.3,0.0,0.0,,1.3,1.0,0,2.0,1.0,1.0,,,,['WASHST'],,0,0,0,12,1976,
0,Jordan Bone,2019-20,22.0,['DET' 'ORL'],NBA,PG,14.0,0.0,14.0,1.6,3.9,0.426,0.7,2.3,0.313,0.9,1.6,0.591,0.519,0.0,0.0,,0.3,1.4,1.7,1.3,0.1,0.0,0.2,0.8,4.0,0,9.0,4.0,4.0,1.0,,7.0,['TENNESSEE'],https://www.basketball-reference.com/req/202106291/images/headshots/bonejo01.jpg,0,0,0,27,2019,
0,Mike Butler,1968-69,22.0,['NOB' 'UTS'],ABA,SG,83.0,,20.8,3.8,9.6,0.42,1.0,3.6,0.333,3.4,7.3,0.459,0.444,2.2,2.4,0.911,0.3,1.5,1.8,2.6,,,1.5,2.3,10.2,0,29.0,5.0,5.0,,,,['MEMPHIS'],,0,1,0,1,1968,
0,Junior Bridgeman,1975-76,22.0,['MIL' 'LAC'],NBA,SF,82.0,15.0,30.0,7.3,15.3,0.506,0.2,0.5,0.444,7.3,15.0,0.506,0.506,2.8,3.3,0.891,1.6,3.5,5.1,3.3,1.2,0.5,2.1,2.9,17.6,0,41.0,12.0,10.0,5.0,4.0,31.0,['LOUISVILLE'],https://www.basketball-reference.com/req/202106291/images/headshots/bridgju01.jpg,0,0,0,8,1975,
0,Pete Brennan,1958-59,22.0,['NYK'],NBA,,16.0,,8.5,0.8,2.7,0.302,,,,,,,,0.9,1.6,0.56,,,1.9,0.4,,,,0.9,2.5,0,11.0,9.0,2.0,,,,['UNC'],,0,0,0,4,1958,
0,Tom Boerwinkle,1968-69,23.0,['CHI'],NBA,C,82.0,,29.6,4.4,10.4,0.5,,,,,,,,2.0,2.8,0.769,3.6,7.1,13.8,5.0,0.6,0.7,1.2,4.0,10.8,0,31.0,37.0,11.0,3.0,4.0,8.7,['TENNESSEE'],https://www.basketball-reference.com/req/202106291/images/headshots/boerwto01.jpg,0,0,0,4,1968,5.0
0,Andrea Bargnani,2006-07,21.0,['TOR' 'NYK' 'BRK'],NBA,PF,80.0,80.0,35.7,8.0,17.8,0.47,1.5,4.1,0.409,6.8,14.4,0.509,0.523,4.9,5.6,0.873,1.6,4.9,6.2,2.0,0.6,1.4,2.3,3.1,21.4,0,41.0,17.0,7.0,4.0,6.0,37.1,,https://www.basketball-reference.com/req/202106291/images/headshots/bargnan01.jpg,0,0,0,1,2006,
0,Scottie Barnes,2021-22,20.0,['TOR'],NBA,PF,77.0,76.0,35.4,6.2,13.2,0.492,0.8,2.9,0.301,5.4,10.3,0.543,0.524,2.5,3.2,0.772,2.6,4.9,7.5,4.8,1.1,0.8,2.0,2.6,15.3,0,32.0,17.0,12.0,5.0,5.0,34.1,['FLORIDAST'],https://www.basketball-reference.com/req/202106291/images/headshots/barnesc01.jpg,0,0,0,4,2021,1.0
0,Devin Booker,2015-16,19.0,['PHO'],NBA,SG,78.0,78.0,35.9,9.9,20.9,0.494,2.7,7.1,0.383,7.8,14.2,0.554,0.546,6.7,7.3,0.919,0.9,4.4,5.0,6.8,1.1,0.4,4.1,3.1,27.8,0,70.0,12.0,14.0,6.0,3.0,54.5,['KENTUCKY'],https://www.basketball-reference.com/req/202106291/images/headshots/bookede01.jpg,3,0,0,13,2015,
0,Rick Brunson,1997-98,25.0,['POR' 'NYK' 'TOT' 'BOS' 'CHI' 'TOR' 'LAC' 'SEA' 'HOU'],NBA,PG,80.0,39.0,24.3,2.1,5.5,0.625,0.6,1.6,0.667,1.5,3.9,0.714,0.625,1.1,1.6,0.871,0.4,2.1,2.3,5.1,1.0,0.2,1.6,2.3,5.5,1,19.0,8.0,14.0,4.0,2.0,17.4,['TEMPLE'],,0,0,0,,,
0,Ricky Berry,1988-89,24.0,['SAC'],NBA,SG,64.0,21.0,22.0,4.0,8.9,0.45,1.0,2.5,0.406,3.0,6.4,0.467,0.507,2.0,2.6,0.789,0.9,2.2,3.1,1.3,0.6,0.3,1.3,3.1,11.0,0,34.0,10.0,6.0,4.0,2.0,29.9,['OREGONST' 'SANJOSEST'],,0,0,0,18,1988,
0,Walter Berry,1986-87,22.0,['TOT' 'POR' 'SAS' 'NJN' 'HOU'],NBA,"PF,SF",73.0,56.0,28.0,7.4,13.5,0.75,0.0,0.1,0.5,7.4,13.5,0.75,0.75,3.3,5.1,1.0,2.4,3.0,5.4,1.9,0.8,0.9,2.7,3.4,17.6,1,31.0,14.0,8.0,3.0,7.0,32.5,['STJOHNS'],,0,0,0,14,1986,
0,James Bailey,1979-80,22.0,['SEA' 'TOT' 'NJN' 'HOU' 'NYK' 'PHO'],NBA,PF,82.0,39.0,31.0,5.4,11.0,0.523,0.0,0.1,0.5,5.4,10.9,0.523,0.523,3.2,4.6,1.0,2.4,5.1,7.4,1.3,0.9,1.7,2.8,4.3,14.1,1,35.0,21.0,6.0,4.0,6.0,32.4,['RUTGERS'],,0,0,0,6,1979,
0,Dick Bunt,1952-53,22.0,['TOT' 'NYK' 'BLB'],NBA,PG,26.0,,10.4,1.4,4.3,0.327,,,,,,,,1.4,1.9,0.739,,,1.3,0.7,,,,1.8,4.3,1,14.0,1.0,3.0,,,,['NEWYORKU'],,0,0,0,,1952,
0,Roger Brown,1967-68,25.0,['INA' 'TOT' 'MMS' 'UTS'],ABA,SF,84.0,,41.6,8.6,17.2,0.498,1.1,3.4,0.375,8.1,16.2,0.524,0.512,5.9,7.5,0.875,3.0,5.3,8.5,4.8,0.9,0.7,3.5,3.9,23.0,1,46.0,19.0,14.0,5.0,3.0,11.4,,https://www.basketball-reference.com/req/202106291/images/headshots/brownro01.jpg,4,3,0,,,5.0
0,Goga Bitadze,2019-20,20.0,['IND' 'TOT' 'ORL'],NBA,C,54.0,16.0,15.0,2.6,5.0,0.575,0.5,1.8,0.288,2.4,3.6,0.656,0.589,1.3,1.9,0.738,2.1,3.1,5.2,1.2,0.4,1.3,0.9,2.1,7.0,1,23.0,15.0,6.0,3.0,5.0,25.8,,https://www.basketball-reference.com/req/202106291/images/headshots/bitadgo01.jpg,0,0,0,18,2019,
0,Mookie Blaylock,1989-90,22.0,['NJN' 'ATL' 'GSW'],NBA,PG,81.0,81.0,39.2,6.4,15.0,0.432,2.9,7.7,0.375,5.8,13.2,0.505,0.528,2.0,2.7,0.79,1.5,3.8,5.3,9.7,2.7,0.6,3.0,2.5,17.4,0,39.0,13.0,23.0,10.0,3.0,33.4,['MIDLANDCC' 'OKLAHOMA'],https://www.basketball-reference.com/req/202106291/images/headshots/blaylmo01.jpg,1,0,0,12,1989,8.0
0,Bruce Bowen,1993-94,22.0,['MIA' 'BOS' 'TOT' 'PHI' 'SAS'],Did Not Play (other pro league—France),Did Not Play (other pro league—France),82.0,82.0,33.6,3.1,7.3,0.466,1.3,3.7,0.5,1.8,4.2,0.488,0.571,1.2,2.0,0.652,1.3,3.5,3.9,1.6,1.4,1.0,1.1,3.3,8.2,1,24.0,11.0,8.0,6.0,4.0,22.0,['CALSTFULL'],https://www.basketball-reference.com/req/202106291/images/headshots/bowenbr01.jpg,0,3,0,,,
0,Don Bielke,1955-56,23.0,['FTW'],NBA,,7.0,,5.4,0.7,1.3,0.556,,,,,,,,0.6,1.0,0.571,,,1.3,0.1,,,,1.3,2.0,0,6.0,1.0,,,,,['VALPO'],,0,0,0,4,1954,
0,Ron Bonham,1964-65,22.0,['BOS' 'INA'],NBA,SF,42.0,,10.1,2.5,5.9,0.414,0.0,0.0,0.0,2.5,5.9,0.414,0.414,2.5,3.0,0.852,,,2.1,0.5,,,0.8,0.9,7.4,0,22.0,5.0,3.0,,,,['CINCY'],,0,2,0,9,1964,
0,Alonzo Bradley,1977-78,24.0,['HOU'],NBA,SF,43.0,,18.6,3.0,7.1,0.428,0.0,0.0,1.0,3.0,7.1,0.428,0.428,1.0,1.4,0.729,0.6,1.7,2.3,1.3,0.4,0.1,1.3,1.9,7.0,0,20.0,7.0,4.0,3.0,1.0,12.7,['TXSOUTH'],,0,0,0,7,1977,
0,Tony Bobbitt,2004-05,25.0,['LAL'],NBA,SG,2.0,0.0,6.0,1.0,2.5,0.4,0.5,1.0,0.5,0.5,1.5,0.333,0.5,0.0,0.0,,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.5,2.5,0,5.0,3.0,,,,3.9,['CINCY'],,0,0,0,,,
0,Brent Barry,1995-96,24.0,['LAC' 'TOT' 'MIA' 'CHI' 'SEA' 'SAS' 'HOU'],NBA,SG,81.0,81.0,37.5,5.0,10.8,0.508,2.1,5.0,0.476,2.9,6.1,0.604,0.637,2.5,3.0,1.0,1.1,4.7,5.4,5.8,1.8,0.6,2.4,2.9,14.4,1,31.0,15.0,16.0,6.0,3.0,34.9,['OREGONST'],https://www.basketball-reference.com/req/202106291/images/headshots/barrybr01.jpg,0,2,0,15,1995,
0,Wade Baldwin,2016-17,20.0,['MEM' 'POR'],NBA,PG,33.0,1.0,12.3,2.0,3.5,0.667,0.6,0.7,0.8,1.4,2.8,0.625,0.762,0.9,1.4,0.838,0.3,1.1,1.4,1.8,0.5,0.2,1.2,1.7,5.4,0,15.0,7.0,9.0,3.0,3.0,13.4,['VANDY'],https://www.basketball-reference.com/req/202106291/images/headshots/baldwwa01.jpg,0,0,0,17,2016,
0,Billy Ray Bates,1979-80,23.0,['POR' 'TOT' 'WSB' 'LAL'],NBA,SG,77.0,3.0,20.3,5.7,11.7,0.493,0.5,1.2,0.421,5.5,11.0,0.504,0.521,2.2,2.8,0.854,0.9,1.1,2.0,2.5,1.1,0.2,1.9,1.6,13.8,1,40.0,9.0,10.0,4.0,2.0,39.8,['KENTUCKYST'],,0,0,0,3,1978,
0,Kevin Burleson,2005-06,26.0,['CHA'],NBA,PG,39.0,1.0,8.7,0.6,2.3,0.25,0.3,1.4,0.185,0.3,0.9,0.353,0.307,0.4,0.4,0.941,0.1,0.6,0.7,1.2,0.7,0.1,0.6,1.6,1.8,0,11.0,4.0,7.0,4.0,1.0,11.3,['MINNESOTA'],,0,0,0,,,
0,Mike Bantom,1973-74,22.0,['PHO' 'TOT' 'SEA' 'NYN' 'IND' 'PHI'],NBA,PF,82.0,38.0,33.8,6.8,14.4,0.51,0.0,0.1,0.333,6.8,14.4,0.512,0.511,5.0,6.8,1.0,3.1,5.6,8.6,3.6,1.2,1.1,2.7,4.1,18.6,1,38.0,19.0,11.0,5.0,6.0,26.7,['STJOSEPHS'],,0,0,0,8,1973,1.0
0,Johnny Bach,1948-49,24.0,['BOS'],BAA,,34.0,,,1.0,3.5,0.286,,,,,,,,1.5,2.2,0.68,,,,0.7,,,,0.7,3.5,0,15.0,,,,,,,,0,0,0,,1948,
0,Jon Brockman,2009-10,22.0,['SAC' 'MIL'],NBA,PF,63.0,6.0,12.6,1.1,2.0,0.534,0.0,0.0,0.0,1.1,2.0,0.534,0.534,0.7,1.2,0.678,2.0,2.1,4.1,0.4,0.3,0.1,0.4,2.2,2.8,0,11.0,14.0,2.0,2.0,2.0,11.7,['WASHINGTON'],https://www.basketball-reference.com/req/202106291/images/headshots/brockjo01.jpg,0,0,0,8,2009,
0,Dennis Boyd,1978-79,24.0,['DET'],NBA,PG,5.0,,8.0,0.6,2.4,0.25,,,,,,,,0.0,0.0,,0.0,0.4,0.4,1.4,0.0,0.0,1.2,1.0,1.2,0,2.0,1.0,3.0,,,-2.0,['DETROIT'],,0,0,0,6,1977,
0,Larry Brown,1967-68,27.0,['NOB' 'OAK' 'WSA' 'TOT' 'VIR' 'DNR'],ABA,PG,82.0,,36.0,4.6,11.6,0.44,0.2,1.1,0.5,4.5,10.4,0.449,0.446,4.7,5.8,0.831,0.8,2.4,3.2,7.2,,,4.6,3.1,13.7,1,34.0,9.0,23.0,,,,['UNC'],,3,1,0,2,1963,
0,Lewis Brown,1980-81,25.0,['WSB'],NBA,C,2.0,,2.5,0.0,1.5,0.0,0.0,0.0,,0.0,1.5,0.0,0.0,1.0,2.5,0.4,0.5,0.5,1.0,0.0,0.0,0.0,0.5,1.0,1.0,0,2.0,2.0,,,,,['UNLV'],,0,0,0,3,1977,
0,Gary Bradds,1964-65,22.0,['BAL' 'OAK' 'WSA' 'TOT' 'CAR' 'TEX'],NBA,SF,75.0,,30.0,6.9,13.9,0.497,0.0,0.1,0.143,6.9,13.8,0.499,0.497,4.9,5.9,0.828,2.6,5.1,7.7,1.2,,,2.3,3.3,18.7,1,43.0,16.0,5.0,,,,['OHIOST'],,0,1,0,3,1964,
0,Bill Bridges,1962-63,23.0,['STL' 'ATL' 'TOT' 'PHI' 'LAL' 'GSW'],NBA,PF,82.0,,39.9,6.4,14.0,0.509,,,,,,,,4.6,6.6,0.734,3.0,4.7,15.1,4.2,0.9,0.5,,4.5,17.4,1,37.0,32.0,12.0,3.0,2.0,,['KANSAS'],https://www.basketball-reference.com/req/202106291/images/headshots/bridgbi01.jpg,3,1,0,9,1961,5.0
0,Jordan Bell,2017-18,23.0,['GSW' 'TOT' 'MIN' 'MEM' 'WAS' 'CHI'],NBA,C,68.0,13.0,15.0,2.0,4.0,0.627,1.0,1.5,0.667,2.0,3.6,0.641,0.627,1.0,2.0,1.0,1.2,4.0,5.0,2.0,1.0,2.0,1.5,2.0,5.0,1,20.0,13.0,8.0,3.0,6.0,21.1,['OREGON'],https://www.basketball-reference.com/req/202106291/images/headshots/belljo01.jpg,0,1,0,8,2017,
0,Nate Blackwell,1987-88,22.0,['SAS'],NBA,PG,10.0,0.0,11.2,1.5,4.1,0.366,0.2,1.1,0.182,1.3,3.0,0.433,0.39,0.5,0.6,0.833,0.2,0.4,0.6,1.8,0.3,0.0,0.8,1.6,3.7,0,10.0,1.0,5.0,1.0,,8.4,['TEMPLE'],,0,0,0,4,1987,
0,Malaki Branham,2022-23,19.0,['SAS'],NBA,SG,66.0,32.0,23.5,4.1,9.3,0.44,1.2,3.9,0.302,2.9,5.4,0.539,0.503,0.9,1.1,0.829,0.4,2.3,2.7,1.9,0.5,0.1,1.2,1.7,10.2,0,27.0,7.0,5.0,2.0,1.0,20.1,['OHIOST'],https://www.basketball-reference.com/req/202106291/images/headshots/branhma01.jpg,0,0,0,20,2022,
0,John Barr,1946-47,28.0,['STB'],BAA,,58.0,,,2.1,7.6,0.283,,,,,,,,0.8,1.4,0.595,,,,0.9,,,,2.8,5.1,0,13.0,,,,,,,,0,0,0,,,
0,Cory Blackwell,1984-85,21.0,['SEA'],NBA,SF,60.0,0.0,9.2,1.5,4.0,0.367,0.0,0.0,0.0,1.5,3.9,0.37,0.367,0.5,0.9,0.509,0.7,0.9,1.6,0.4,0.4,0.1,0.7,0.9,3.4,0,11.0,6.0,3.0,3.0,1.0,10.1,['WISCONSIN'],,0,0,0,4,1984,
0,Jim Bradley,1973-74,21.0,['KEN' 'DNA'],ABA,SF,56.0,,25.3,3.7,8.8,0.44,0.0,0.1,0.0,3.7,8.8,0.446,0.44,1.4,1.8,0.738,1.9,4.2,6.1,1.6,1.1,0.8,1.6,3.7,8.3,0,21.0,18.0,6.0,1.0,2.0,8.8,['NILLINOIS'],,0,1,0,12,1974,
0,Toby Bailey,1998-99,23.0,['PHO'],NBA,SG,46.0,10.0,9.8,1.3,3.2,0.414,0.0,0.2,0.2,1.2,3.0,0.431,0.421,1.0,1.4,0.692,0.9,1.1,2.0,0.7,0.3,0.1,0.5,1.2,3.5,0,12.0,8.0,5.0,2.0,1.0,11.8,['UCLA'],,0,0,0,16,1998,
0,Tom Brennan,1954-55,24.0,['PHW'],NBA,SF,11.0,,4.7,0.5,1.0,0.455,,,,,,,,0.0,0.0,,,,0.5,0.2,,,,0.5,0.9,0,4.0,,1.0,,,,['VILLANOVA'],,0,0,0,,1952,
0,Johnny Baum,1969-70,23.0,['CHI' 'NYA' 'TOT' 'MMT' 'INA'],NBA,SF,75.0,,23.5,3.5,7.7,0.606,0.0,0.0,0.0,3.5,7.7,0.606,0.606,1.4,1.9,0.842,1.5,2.3,3.7,1.3,0.6,0.3,1.0,1.8,8.0,1,25.0,11.0,5.0,1.0,,,,,0,0,0,6,1968,
0,Tommy Byrnes,1946-47,23.0,['NYK' 'TOT' 'INJ' 'BLB' 'WSC' 'TRI'],BAA,,60.0,,,3.8,11.6,0.35,,,,,,,,2.1,3.1,0.724,,,1.7,2.2,,,,1.8,9.6,1,25.0,4.0,5.0,,,,,,0,0,0,,,
0,Greg Buckner,1999-00,23.0,['DAL' 'PHI' 'DEN' 'MIN' 'MEM'],NBA,SG,76.0,41.0,24.1,2.5,5.7,0.528,1.2,3.3,0.405,2.3,5.0,0.61,0.609,1.6,2.2,0.864,1.6,2.6,4.2,1.9,1.2,0.4,0.9,3.2,6.7,0,28.0,11.0,8.0,7.0,3.0,28.8,['CLEMSON'],,0,0,0,24,1998,
0,Bill Buntin,1965-66,23.0,['DET'],NBA,C,42.0,,17.0,2.8,7.1,0.395,,,,,,,,2.1,3.4,0.615,,,6.0,0.9,,,,2.8,7.7,0,25.0,14.0,4.0,,,,['MICHIGAN'],,0,0,0,3,1965,
0,Paolo Banchero,2022-23,20.0,['ORL'],NBA,PF,72.0,72.0,33.8,6.7,15.6,0.427,1.2,4.0,0.298,5.5,11.6,0.471,0.465,5.5,7.4,0.738,1.2,5.7,6.9,3.7,0.8,0.5,2.8,2.2,20.0,0,33.0,16.0,9.0,3.0,3.0,28.4,['DUKE'],https://www.basketball-reference.com/req/202106291/images/headshots/banchpa01.jpg,0,0,0,1,2022,
0,Erick Barkley,2000-01,22.0,['POR'],NBA,PG,19.0,4.0,12.0,1.3,3.6,0.364,0.4,1.0,0.375,1.2,3.2,0.377,0.432,0.5,0.5,0.9,0.3,0.7,0.9,1.8,0.9,0.1,0.6,1.5,3.1,0,12.0,3.0,7.0,3.0,1.0,10.0,['STJOHNS'],,0,0,0,28,2000,
0,Kent Bazemore,2012-13,23.0,['GSW' 'TOT' 'LAL' 'ATL' 'POR' 'SAC'],NBA,SG,75.0,68.0,28.0,4.8,10.7,0.451,1.7,4.5,0.408,3.4,6.8,0.502,0.545,2.5,3.2,0.815,0.6,4.7,5.1,3.5,1.5,0.7,2.4,3.0,13.1,1,32.0,13.0,8.0,6.0,4.0,28.6,['OLDDOM'],https://www.basketball-reference.com/req/202106291/images/headshots/bazemke01.jpg,0,0,0,,,
0,Rasual Butler,2002-03,23.0,['MIA' 'NOK' 'NOH' 'LAC' 'TOT' 'CHI' 'TOR' 'IND' 'WAS' 'SAS'],NBA,SG,82.0,74.0,33.0,4.3,10.6,0.545,1.8,5.3,0.571,2.6,5.6,0.618,0.727,1.5,1.8,0.841,0.6,2.7,3.3,1.4,0.6,0.8,1.1,1.9,11.9,1,33.0,11.0,6.0,4.0,4.0,25.9,['LASALLE'],https://www.basketball-reference.com/req/202106291/images/headshots/butlera01.jpg,0,0,0,24,2002,
0,Charlie Beasley,1967-68,22.0,['DLC' 'TOT' 'TEX' 'FLO'],ABA,SG,80.0,,38.1,4.8,9.7,0.493,0.2,0.9,0.292,4.8,9.6,0.556,0.495,3.7,4.2,0.882,0.4,2.2,3.8,3.7,,,2.4,2.8,13.3,1,37.0,9.0,7.0,,,,['SMETHODIST'],,0,0,0,7,1967,
0,Byron Beck,1967-68,23.0,['DNR' 'DNA' 'DEN'],ABA,C,84.0,,33.9,6.1,12.3,0.53,0.1,0.2,0.667,6.0,12.1,0.532,0.531,2.6,3.4,0.868,3.8,7.2,11.0,2.1,0.7,0.3,1.9,3.7,14.5,0,36.0,21.0,7.0,3.0,1.0,14.6,['DENVER'],https://www.basketball-reference.com/req/202106291/images/headshots/beckby01.jpg,2,0,0,3,1967,
0,Dave Britton,1980-81,22.0,['WSB'],NBA,PG,2.0,,4.5,1.0,1.5,0.667,0.0,0.0,,1.0,1.5,0.667,0.667,0.0,0.0,,0.0,1.0,1.0,1.5,0.5,0.0,1.0,1.0,2.0,0,2.0,1.0,2.0,,,,['TEXASAM'],,0,0,0,11,1980,
0,Bill Bolger,1953-54,22.0,['BLB'],NBA,SF,20.0,,10.1,1.2,3.0,0.407,,,,,,,,0.4,0.7,0.615,,,1.8,0.6,,,,1.4,2.8,0,9.0,4.0,1.0,,,,['GEORGETOWN'],,0,0,0,,1953,
0,Michael Bradley,2001-02,22.0,['TOR' 'TOT' 'ATL' 'ORL' 'SAC' 'PHI'],NBA,PF,67.0,11.0,19.6,2.3,4.7,0.8,0.0,0.5,0.2,2.2,4.6,1.0,0.8,0.5,1.0,0.667,2.4,3.7,6.1,1.0,0.2,0.5,1.1,1.9,5.0,1,16.0,15.0,4.0,2.0,3.0,16.0,['KENTUCKY' 'VILLANOVA'],,0,0,0,17,2001,
0,Mike Brittain,1985-86,22.0,['SAS'],NBA,C,32.0,2.0,6.8,0.7,1.5,0.512,0.0,0.0,,0.7,1.5,0.512,0.512,0.3,0.6,0.526,0.3,1.2,1.5,0.3,0.2,0.4,0.6,1.7,1.7,0,7.0,6.0,2.0,1.0,2.0,6.3,['SCAROLINA'],,0,0,0,5,1985,
0,Willie Burton,1990-91,22.0,['MIA' 'PHI' 'ATL' 'SAS' 'CHH'],NBA,SF,76.0,50.0,29.5,4.6,11.4,0.45,2.0,5.2,0.4,4.4,9.8,0.454,0.488,4.2,5.0,0.838,1.5,2.5,3.6,1.8,0.9,0.6,2.3,3.6,15.3,0,53.0,12.0,7.0,4.0,3.0,49.6,['MINNESOTA'],,0,0,0,9,1990,
0,Bob Brown,1948-49,25.0,['PRO' 'DNN'],BAA,,62.0,,,4.5,12.3,0.361,,,,,,,,2.8,4.1,0.723,,,,1.6,,,,4.3,11.7,0,23.0,,2.0,,,,['MIAMIOH'],,0,0,0,,,
0,Andre Brown,2006-07,25.0,['SEA' 'MEM' 'CHA'],NBA,PF,38.0,1.0,10.3,1.2,2.4,0.568,0.0,0.0,0.0,1.2,2.4,0.575,0.568,0.7,1.5,1.0,1.8,1.7,3.0,0.3,0.3,0.1,1.3,2.3,3.0,0,19.0,18.0,2.0,2.0,1.0,16.9,['DEPAUL'],https://www.basketball-reference.com/req/202106291/images/headshots/brownan01.jpg,0,0,0,,,
0,Mark Blount,2000-01,25.0,['BOS' 'TOT' 'DEN' 'MIN' 'MIA'],NBA,C,82.0,81.0,31.0,5.2,10.2,0.566,0.6,1.4,0.407,5.1,9.9,0.566,0.566,2.5,3.3,0.811,2.5,4.7,7.2,1.7,1.0,1.3,3.1,3.5,12.4,1,29.0,21.0,8.0,4.0,5.0,29.5,['PITT'],https://www.basketball-reference.com/req/202106291/images/headshots/blounma01.jpg,0,0,0,26,1997,
0,Sterling Brown,2017-18,22.0,['MIL' 'HOU' 'DAL' 'LAL'],NBA,SG,58.0,14.0,24.1,2.9,6.6,0.465,1.8,4.2,0.423,1.6,2.8,0.558,0.584,0.6,0.8,0.933,0.8,3.6,4.4,1.4,0.8,0.2,0.8,1.9,8.2,0,27.0,13.0,6.0,4.0,2.0,22.1,['SMETHODIST'],https://www.basketball-reference.com/req/202106291/images/headshots/brownst02.jpg,0,0,0,16,2017,
0,Mario Bennett,1995-96,22.0,['PHO' 'LAL' 'CHI' 'LAC'],NBA,SF,45.0,14.0,12.1,1.8,3.4,0.593,0.0,0.1,0.5,1.8,3.3,0.594,0.596,1.4,2.2,0.75,1.3,1.5,2.8,0.4,0.6,0.6,0.6,2.4,4.5,0,21.0,14.0,4.0,4.0,3.0,21.6,['ARIZONAST'],,0,0,0,27,1995,
0,Bogdan Bogdanović,2012-13,20.0,['SAC' 'ATL'],Did Not Play (other pro league—Serbia),Did Not Play (other pro league—Serbia),78.0,53.0,29.7,6.1,12.8,0.473,3.3,7.6,0.438,3.2,7.0,0.532,0.602,1.9,2.3,0.909,0.6,3.5,4.0,3.8,1.1,0.3,1.7,2.3,16.4,0,35.0,9.0,11.0,4.0,3.0,29.7,,https://www.basketball-reference.com/req/202106291/images/headshots/bogdabo01.jpg,0,0,0,27,2014,
